location_id,city/town,latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
0,Kofu,35.676624,138.53282,278.0,0,GMT,GMT
1,Fujiyoshida,35.536026,138.87035,771.0,0,GMT,GMT
2,Otsuki,35.606327,138.93315,361.0,0,GMT,GMT
3,Nirasaki,35.74692,138.47939,350.0,0,GMT,GMT
4,Fujikawaguchiko,35.536026,138.7548,831.0,0,GMT,GMT

location_id,time,wind_direction_10m_dominant (°),surface_pressure_mean (hPa),surface_pressure_max (hPa),surface_pressure_min (hPa)
0,2021-05-07,63,977.0,982.7,973.3
0,2021-05-08,65,973.1,975.6,970.8
0,2021-05-09,39,972.9,979.1,969.3
0,2021-05-10,87,979.1,982.1,976.8
0,2021-05-11,72,984.4,989.0,981.6
0,2021-05-12,123,987.6,989.1,986.1
0,2021-05-13,115,982.1,985.9,980.4
0,2021-05-14,196,982.4,986.0,979.3
0,2021-05-15,9,985.2,986.4,984.2
0,2021-05-16,16,979.0,985.3,973.4
0,2021-05-17,16,973.0,976.4,970.9
0,2021-05-18,49,977.4,979.1,975.5
0,2021-05-19,5,979.8,983.9,977.1
0,2021-05-20,23,979.4,984.7,974.0
0,2021-05-21,13,972.2,973.9,970.9
0,2021-05-22,78,972.6,975.8,970.8
0,2021-05-23,133,976.0,978.2,973.3
0,2021-05-24,96,973.3,977.8,970.4
0,2021-05-25,7,971.3,975.9,969.2
0,2021-05-26,95,978.0,980.1,976.5
0,2021-05-27,29,971.0,977.2,967.1
0,2021-05-28,15,971.5,974.2,968.4
0,2021-05-29,37,971.9,974.9,969.7
0,2021-05-30,15,976.8,981.2,972.9
0,2021-05-31,269,981.2,984.7,978.7
0,2021-06-01,275,985.5,987.9,982.7
0,2021-06-02,264,986.0,987.7,984.8
0,2021-06-03,151,979.7,985.1,972.9
0,2021-06-04,38,967.7,972.0,964.4
0,2021-06-05,36,974.3,978.4,971.6
0,2021-06-06,119,980.3,983.7,978.0
0,2021-06-07,335,983.1,984.2,982.0
0,2021-06-08,136,982.2,985.3,980.3
0,2021-06-09,264,986.0,988.0,983.7
0,2021-06-10,243,987.5,988.4,986.4
0,2021-06-11,248,987.3,988.5,986.2
0,2021-06-12,1,984.0,987.6,982.7
0,2021-06-13,355,978.7,982.5,976.8
0,2021-06-14,270,975.6,976.7,974.7
0,2021-06-15,244,975.5,976.7,974.1
0,2021-06-16,251,975.5,976.4,974.4
0,2021-06-17,298,974.6,975.8,972.9
0,2021-06-18,16,972.7,974.7,971.6
0,2021-06-19,24,969.3,972.7,966.8
0,2021-06-20,230,969.8,973.9,966.6
0,2021-06-21,267,974.9,977.1,973.0
0,2021-06-22,263,977.7,979.1,976.3
0,2021-06-23,291,979.4,981.3,977.0
0,2021-06-24,269,981.3,982.4,979.6
0,2021-06-25,290,982.0,983.1,981.0
0,2021-06-26,237,981.6,983.1,980.7
0,2021-06-27,276,976.2,980.1,974.8
0,2021-06-28,254,973.4,975.2,971.0
0,2021-06-29,352,974.5,979.9,970.5
0,2021-06-30,121,981.5,983.2,980.2
0,2021-07-01,348,980.8,981.9,979.5
0,2021-07-02,15,978.4,980.4,977.4
0,2021-07-03,18,979.2,982.2,976.2
0,2021-07-04,27,981.2,982.8,978.5
0,2021-07-05,125,978.2,979.5,977.1
0,2021-07-06,17,978.1,979.6,975.9
0,2021-07-07,33,976.2,977.7,974.4
0,2021-07-08,326,976.4,977.5,975.3
0,2021-07-09,4,976.4,978.2,975.2
0,2021-07-10,5,978.7,980.9,976.4
0,2021-07-11,357,980.4,982.2,978.3
0,2021-07-12,4,980.6,981.7,979.5
0,2021-07-13,326,982.6,985.4,980.2
0,2021-07-14,222,985.9,988.1,984.1
0,2021-07-15,336,988.7,989.9,987.5
0,2021-07-16,211,987.9,989.6,987.1
0,2021-07-17,225,985.6,987.1,984.6
