Date,Avg_Max,Avg_Min,Valid_Max_Count,Valid_Min_Count
2024-01-18,5.7,-2.5,13,13
2024-01-19,4.4,0.1,13,13
2024-01-20,6.0,-1.3,13,13
2024-01-21,5.8,1.3,13,13
2024-01-22,7.7,2.7,13,13
2024-01-23,5.4,-0.8,13,13
2024-01-24,1.0,-2.4,13,13
2024-01-25,0.2,-2.7,13,13
2024-01-26,2.5,-0.8,13,13
2024-01-27,3.3,-0.1,13,13
2024-01-28,4.8,-2.4,13,13
2024-01-29,5.7,-2.7,13,13
2024-01-30,6.6,-2.0,13,13
2024-01-31,9.8,-2.6,13,13
2024-02-01,7.1,-3.2,13,13
2024-02-02,1.5,-3.3,13,13
2024-02-03,1.9,-2.3,13,13
2024-02-04,4.8,-1.7,13,13
2024-02-05,2.5,-1.5,13,13
2024-02-06,2.8,-2.4,13,13
2024-02-07,3.5,-5.4,13,13
2024-02-08,4.0,-1.3,13,13
2024-02-09,4.5,-3.5,13,13
2024-02-10,6.0,-6.3,13,13
2024-02-11,3.7,-3.9,13,13
2024-02-12,5.3,-5.9,13,13
2024-02-13,11.0,-4.8,13,13
2024-02-14,13.8,3.5,13,13
2024-02-15,14.2,3.9,13,13
2024-02-16,6.8,-1.8,13,13
2024-02-17,8.3,-5.0,13,13
2024-02-18,15.4,-2.3,13,13
2024-02-19,16.6,1.1,13,13
2024-02-20,12.6,1.5,13,13
2024-02-21,1.8,-1.1,13,13
2024-02-22,1.2,-2.0,13,13
2024-02-23,1.6,-2.0,13,13
2024-02-24,2.2,-2.5,13,13
2024-02-25,4.1,-5.2,13,13
2024-02-26,5.6,-0.1,13,13
2024-02-27,4.4,0.1,13,13
2024-02-28,4.7,0.4,13,13
2024-02-29,6.7,0.0,13,13
2024-03-01,6.1,-1.0,13,13
2024-03-02,-0.0,-3.8,13,13
2024-03-03,2.5,-3.8,13,13
2024-03-04,1.9,-1.8,13,13
2024-03-05,3.1,-2.0,13,13
2024-03-06,3.3,-1.0,13,13
2024-03-07,4.1,-2.3,13,13
2024-03-08,5.1,-2.0,13,13
2024-03-09,1.8,-5.1,13,13
2024-03-10,3.2,-4.9,13,13
2024-03-11,8.3,-2.3,13,13
2024-03-12,5.7,-1.4,13,13
2024-03-13,4.7,-0.3,13,13
2024-03-14,9.3,-0.0,13,13
2024-03-15,12.7,3.1,13,13
2024-03-16,9.9,-0.6,13,13
2024-03-17,13.3,-2.1,13,13
2024-03-18,4.6,-0.9,13,13
2024-03-19,7.1,-1.4,13,13
2024-03-20,3.3,-0.5,13,13
2024-03-21,4.3,-1.9,13,13
2024-03-22,5.6,-2.7,13,13
2024-03-23,4.8,-3.6,13,13
2024-03-24,12.8,0.9,13,13
2024-03-25,14.6,-0.4,13,13
2024-03-26,5.6,0.2,13,13
2024-03-27,8.9,-1.4,13,13
2024-03-28,13.4,-3.3,13,13
2024-03-29,16.1,4.7,13,13
2024-03-30,13.3,4.3,13,13
2024-03-31,12.5,2.7,13,13
2024-04-01,12.1,1.5,13,13
2024-04-02,13.0,1.6,13,13
2024-04-03,14.9,0.6,13,13
2024-04-04,15.2,3.3,13,13
2024-04-05,14.2,0.8,13,13
2024-04-06,18.6,0.8,13,13
2024-04-07,22.1,6.6,13,13
2024-04-08,23.1,5.5,13,13
2024-04-09,13.7,3.5,13,13
2024-04-10,12.7,0.3,13,13
2024-04-11,18.8,-0.2,13,13
2024-04-12,20.5,6.6,13,13
2024-04-13,22.2,4.5,13,13
2024-04-14,23.5,5.3,13,13
2024-04-15,28.2,5.5,13,13
2024-04-16,22.9,9.0,13,13
2024-04-17,18.9,8.2,13,13
2024-04-18,19.2,5.9,13,13
2024-04-19,12.8,8.4,13,13
2024-04-20,15.3,4.8,13,13
2024-04-21,19.8,2.4,13,13
2024-04-22,22.9,5.9,13,13
2024-04-23,18.8,9.8,12,12
2024-04-24,15.6,11.5,13,13
2024-04-25,16.3,11.2,13,13
2024-04-26,26.8,8.3,13,13
2024-04-27,25.6,10.5,13,13
2024-04-28,26.0,8.5,13,13
2024-04-29,26.7,8.4,13,13
2024-04-30,22.0,12.9,13,13
2024-05-01,15.3,8.3,13,13
2024-05-02,20.7,5.9,13,13
2024-05-03,22.0,4.1,13,13
2024-05-04,25.7,5.0,13,13
2024-05-05,29.7,7.3,13,13
2024-05-06,24.8,13.6,13,13
2024-05-07,19.3,13.4,13,13
2024-05-08,14.0,7.0,13,13
2024-05-09,13.7,4.2,13,13
2024-05-10,22.1,2.2,13,13
2024-05-11,28.1,6.9,13,13
2024-05-12,26.3,10.2,13,13
2024-05-13,17.6,9.6,13,13
2024-05-14,22.4,7.2,13,13
2024-05-15,24.6,6.9,13,13
2024-05-16,23.5,11.2,13,13
2024-05-17,18.0,9.5,13,13
2024-05-18,26.1,6.8,13,13
2024-05-19,27.9,8.2,13,13
2024-05-20,18.8,14.0,13,13
2024-05-21,17.4,7.4,13,13
2024-05-22,25.1,5.3,13,13
2024-05-23,27.2,10.3,13,13
2024-05-24,24.7,11.3,13,13
2024-05-25,17.4,6.8,13,13
2024-05-26,24.2,4.8,13,13
2024-05-27,22.8,12.7,13,13
2024-05-28,17.9,13.8,13,13
2024-05-29,16.9,10.0,13,13
2024-05-30,24.6,8.2,13,13
2024-05-31,21.1,14.5,13,13
2024-06-01,23.4,13.9,13,13
2024-06-02,18.1,13.1,13,13
2024-06-03,21.2,13.2,13,13
2024-06-04,21.6,12.5,13,13
2024-06-05,21.3,12.1,13,13
2024-06-06,24.0,10.3,13,13
2024-06-07,25.0,12.3,13,13
2024-06-08,28.2,13.1,13,13
2024-06-09,25.5,16.1,13,13
2024-06-10,23.4,17.2,13,13
2024-06-11,27.5,16.3,13,13
2024-06-12,31.0,15.2,13,13
2024-06-13,30.6,17.3,12,12
2024-06-14,29.8,16.7,13,13
2024-06-15,31.2,16.7,13,13
2024-06-16,29.7,18.1,13,13
2024-06-17,27.1,16.4,13,13
2024-06-18,24.4,15.2,13,13
2024-06-19,27.0,14.7,13,13
2024-06-20,31.3,12.5,13,13
2024-06-21,27.3,16.1,13,13
2024-06-22,30.5,15.2,13,13
2024-06-23,22.8,19.0,13,13
2024-06-24,25.9,19.4,13,13
2024-06-25,26.3,19.4,13,13
2024-06-26,23.4,14.9,13,13
2024-06-27,27.2,13.0,13,13
2024-06-28,24.9,13.6,13,13
2024-06-29,30.3,16.4,13,13
2024-06-30,26.1,15.4,13,13
2024-07-01,25.6,19.8,13,13
2024-07-02,25.0,16.8,13,13
2024-07-03,25.4,15.8,13,13
2024-07-04,28.2,21.7,13,13
2024-07-05,30.8,20.3,13,13
2024-07-06,30.4,22.3,13,13
2024-07-07,28.8,22.4,13,13
2024-07-08,25.9,21.5,13,13
2024-07-09,26.6,21.4,13,13
2024-07-10,25.6,20.6,13,13
2024-07-11,26.8,19.7,13,13
2024-07-12,26.7,17.6,12,12
2024-07-13,28.4,16.9,13,13
2024-07-14,27.2,17.8,13,13
2024-07-15,29.1,20.2,13,13
2024-07-16,28.8,19.6,13,13
2024-07-17,27.9,20.6,13,13
2024-07-18,28.7,21.4,13,13
2024-07-19,30.0,21.0,13,13
2024-07-20,28.8,21.7,13,13
2024-07-21,32.1,20.6,13,13
2024-07-22,31.3,23.5,13,13
2024-07-23,32.7,22.4,13,13
2024-07-24,29.0,23.5,13,13
2024-07-25,25.6,21.1,13,13
2024-07-26,29.7,21.7,13,13
2024-07-27,30.6,23.2,13,13
2024-07-28,29.0,24.0,13,13
2024-07-29,29.1,24.2,13,13
2024-07-30,30.3,23.8,13,13
2024-07-31,29.4,21.8,13,13
2024-08-01,30.4,21.0,13,13
2024-08-02,32.8,20.8,13,13
2024-08-03,33.2,21.8,13,13
2024-08-04,33.7,23.4,13,13
2024-08-05,32.5,23.9,13,13
2024-08-06,32.8,23.4,13,13
2024-08-07,29.7,22.4,13,13
2024-08-08,31.0,21.7,13,13
2024-08-09,32.1,20.8,13,13
2024-08-10,31.9,22.1,13,13
2024-08-11,30.5,21.9,13,13
2024-08-12,27.7,23.8,13,13
2024-08-13,32.2,23.8,13,13
2024-08-14,30.3,23.3,13,13
2024-08-15,33.0,22.3,13,13
2024-08-16,31.1,23.3,13,13
2024-08-17,32.4,23.8,13,13
2024-08-18,31.3,22.0,13,13
2024-08-19,32.6,20.3,13,13
2024-08-20,31.7,22.7,13,13
2024-08-21,30.8,21.9,13,13
2024-08-22,30.9,21.9,13,13
2024-08-23,34.9,24.0,13,13
2024-08-24,32.1,24.0,13,13
2024-08-25,30.9,22.6,13,13
2024-08-26,31.7,22.3,13,13
2024-08-27,33.0,21.8,13,13
2024-08-28,28.9,22.3,13,13
2024-08-29,28.6,23.0,13,13
2024-08-30,30.9,21.9,13,13
2024-08-31,30.8,23.0,13,13
2024-09-01,31.6,22.2,13,13
2024-09-02,29.9,19.3,13,13
2024-09-03,25.9,18.7,13,13
2024-09-04,29.1,17.3,13,13
2024-09-05,30.9,17.4,13,13
2024-09-06,27.8,19.7,13,13
2024-09-07,28.5,21.5,13,13
2024-09-08,27.0,20.4,13,13
2024-09-09,30.0,19.7,13,13
2024-09-10,32.5,21.1,13,13
2024-09-11,31.7,22.4,12,12
2024-09-12,30.5,22.0,13,13
2024-09-13,29.4,21.6,13,13
2024-09-14,26.6,21.2,13,13
2024-09-15,25.4,21.3,13,13
2024-09-16,25.9,19.2,13,13
2024-09-17,29.0,18.6,13,13
2024-09-18,26.9,20.1,13,13
2024-09-19,27.7,20.2,13,13
2024-09-20,25.9,19.0,13,13
2024-09-21,19.4,15.0,13,13
2024-09-22,19.5,14.9,13,13
2024-09-23,21.8,15.3,13,13
2024-09-24,21.0,12.0,13,13
2024-09-25,22.1,11.3,12,12
2024-09-26,27.1,17.3,13,13
2024-09-27,27.7,18.6,13,13
2024-09-28,25.5,16.9,13,13
2024-09-29,25.5,16.2,13,13
2024-09-30,24.2,14.9,13,13
2024-10-01,27.3,14.7,13,13
2024-10-02,28.4,15.8,13,13
2024-10-03,21.8,16.0,13,13
2024-10-04,23.1,17.2,13,13
2024-10-05,23.3,15.4,13,13
2024-10-06,24.0,15.7,13,13
2024-10-07,21.9,15.5,13,13
2024-10-08,17.7,13.7,13,13
2024-10-09,18.0,11.2,13,13
2024-10-10,19.4,10.3,13,13
2024-10-11,20.9,9.8,13,13
2024-10-12,21.9,9.4,13,13
2024-10-13,22.3,8.5,13,13
2024-10-14,22.2,7.6,13,13
2024-10-15,24.1,12.3,13,13
2024-10-16,21.7,13.6,13,13
2024-10-17,22.5,11.2,13,13
2024-10-18,24.3,10.6,13,13
2024-10-19,23.8,11.2,13,13
2024-10-20,13.7,4.1,13,13
2024-10-21,19.1,2.0,13,13
2024-10-22,19.9,7.8,13,13
2024-10-23,22.9,15.2,13,13
2024-10-24,20.6,13.8,13,13
2024-10-25,20.5,8.8,13,13
2024-10-26,18.9,7.3,13,13
2024-10-27,20.3,8.7,13,13
2024-10-28,16.7,9.4,13,13
2024-10-29,16.1,5.8,13,13
2024-10-30,15.9,8.5,13,13
2024-10-31,19.3,6.8,13,13
2024-11-01,16.2,5.4,13,13
2024-11-02,14.8,10.3,13,13
2024-11-03,16.3,4.7,13,13
2024-11-04,20.5,2.8,13,13
2024-11-05,14.8,6.8,13,13
2024-11-06,12.8,6.5,13,13
2024-11-07,8.7,4.5,13,13
2024-11-08,10.8,3.4,13,13
2024-11-09,13.4,2.8,13,13
2024-11-10,15.0,2.5,13,13
2024-11-11,18.8,6.5,13,13
2024-11-12,15.8,4.9,13,13
2024-11-13,13.6,2.3,13,13
2024-11-14,13.6,0.1,13,13
2024-11-15,15.8,5.6,13,13
2024-11-16,17.9,4.2,13,13
2024-11-17,19.4,7.5,13,13
2024-11-18,9.2,1.4,13,13
2024-11-19,5.7,0.7,13,13
2024-11-20,8.8,-0.4,13,13
2024-11-21,12.7,1.0,13,13
2024-11-22,11.0,3.9,13,13
2024-11-23,8.7,3.0,13,13
2024-11-24,8.4,1.8,13,13
2024-11-25,10.9,-0.0,13,13
2024-11-26,14.4,-1.3,13,13
2024-11-27,14.4,7.3,13,13
2024-11-28,8.2,2.4,13,13
2024-11-29,6.2,1.3,13,13
2024-11-30,6.3,0.9,13,13
2024-12-01,8.2,1.0,13,13
2024-12-02,11.9,-0.0,13,13
2024-12-03,10.3,1.4,13,13
2024-12-04,10.6,3.2,13,13
2024-12-05,5.7,1.7,13,13
2024-12-06,6.0,0.8,13,13
2024-12-07,3.0,-0.2,13,13
2024-12-08,3.1,-0.4,13,13
2024-12-09,5.3,-0.2,13,13
2024-12-10,7.9,1.3,13,13
2024-12-11,5.9,-0.5,13,13
2024-12-12,2.8,-1.7,13,13
2024-12-13,3.4,-0.8,13,13
2024-12-14,2.9,-1.0,13,13
2024-12-15,3.7,-1.3,13,13
2024-12-16,2.2,-0.7,13,13
2024-12-17,1.9,-1.5,13,13
2024-12-18,1.9,-3.5,13,13
2024-12-19,2.4,-4.8,13,13
2024-12-20,5.5,-2.3,13,13
2024-12-21,6.9,-4.7,13,13
2024-12-22,3.1,-2.8,13,13
2024-12-23,1.2,-3.0,13,13
2024-12-24,1.4,-1.6,13,13
2024-12-25,4.4,-1.7,13,13
2024-12-26,5.1,-1.9,13,13
2024-12-27,1.2,-2.0,13,13
2024-12-28,1.9,-2.7,13,13
2024-12-29,0.5,-3.8,13,13
2024-12-30,4.5,-3.1,13,13
2024-12-31,4.4,0.1,13,13
2025-01-01,3.1,-1.3,13,13
2025-01-02,2.5,-1.5,13,13
2025-01-03,1.5,-4.3,13,13
2025-01-04,1.4,-4.9,13,13
2025-01-05,2.1,-3.5,13,13
2025-01-06,2.2,-3.2,13,13
2025-01-07,5.7,0.3,13,13
2025-01-08,2.0,-1.1,13,13
2025-01-09,0.6,-3.6,13,13
2025-01-10,2.5,-4.0,13,13
2025-01-11,3.2,-2.5,13,13
2025-01-12,2.7,-3.8,13,13
2025-01-13,5.0,-3.8,13,13
2025-01-14,3.3,-1.0,13,13
2025-01-15,1.7,-3.5,13,13
2025-01-16,1.7,-4.9,13,13
2025-01-17,1.0,-2.9,13,13
2025-01-18,2.3,-2.7,13,13
2025-01-19,4.1,-5.2,13,13
2025-01-20,2.8,-5.0,13,13
2025-01-21,4.9,-0.5,13,13
2025-01-22,4.5,-1.0,13,13
2025-01-23,3.8,-1.4,13,13
2025-01-24,5.0,-0.9,13,13
2025-01-25,4.1,-3.7,13,13
2025-01-26,4.5,-5.9,13,13
2025-01-27,3.5,-6.7,13,13
2025-01-28,3.4,-6.3,13,13
2025-01-29,2.9,-0.8,13,13
2025-01-30,1.9,-1.8,13,13
2025-01-31,1.1,-2.3,13,13
2025-02-01,3.5,-3.6,13,13
2025-02-02,4.0,-7.1,13,13
2025-02-03,4.9,-7.0,13,13
2025-02-04,2.1,-3.0,13,13
2025-02-05,-1.2,-3.9,13,13
2025-02-06,-0.2,-4.2,13,13
2025-02-07,-0.7,-4.8,13,13
2025-02-08,1.8,-5.7,13,13
2025-02-09,1.8,-2.0,13,13
2025-02-10,1.8,-2.6,13,13
2025-02-11,1.0,-3.1,13,13
2025-02-12,4.4,-2.4,13,13
2025-02-13,4.8,-2.4,13,13
2025-02-14,4.8,-1.6,13,13
2025-02-15,8.1,-3.9,13,13
2025-02-16,8.0,-3.2,13,13
2025-02-17,5.2,-3.5,13,13
2025-02-18,-0.9,-4.9,13,13
2025-02-19,0.2,-6.8,13,13
2025-02-20,1.2,-4.6,13,13
2025-02-21,1.7,-4.5,13,13
2025-02-22,0.8,-4.5,13,13
2025-02-23,0.4,-4.6,13,13
2025-02-24,1.5,-5.6,13,13
2025-02-25,6.2,-3.6,13,13
2025-02-26,5.0,-2.2,13,13
2025-02-27,6.7,-0.2,13,13
2025-02-28,10.6,-1.8,13,13
2025-03-01,12.1,-0.6,13,13
2025-03-02,11.2,-2.4,13,13
2025-03-03,2.9,-2.3,13,13
2025-03-04,4.1,-3.7,13,13
2025-03-05,3.6,-0.6,13,13
2025-03-06,6.3,1.1,13,13
2025-03-07,2.3,-2.8,13,13
2025-03-08,3.7,-4.1,13,13
2025-03-09,6.6,-1.0,13,13
2025-03-10,8.1,-1.9,13,13
2025-03-11,12.2,-2.9,13,13
2025-03-12,13.7,-1.1,13,13
2025-03-13,11.0,2.7,13,13
2025-03-14,8.1,2.7,13,13
2025-03-15,5.6,-0.1,13,13
2025-03-16,4.1,-0.2,13,13
2025-03-17,6.2,1.0,13,13
2025-03-18,5.9,-2.0,13,13
2025-03-19,4.9,-2.1,13,13
2025-03-20,5.7,-0.9,13,13
2025-03-21,11.3,0.2,13,13
2025-03-22,15.4,5.0,13,13
2025-03-23,11.8,0.3,13,13
2025-03-24,13.7,-1.9,13,13
2025-03-25,15.5,3.1,13,13
2025-03-26,15.2,2.1,13,13
2025-03-27,16.3,0.3,13,13
2025-03-28,11.5,4.4,13,13
2025-03-29,7.1,0.0,13,13
2025-03-30,6.2,-1.3,13,13
2025-03-31,6.3,-1.8,13,13
2025-04-01,4.4,-1.9,13,13
2025-04-02,9.2,3.4,13,13
2025-04-03,9.0,3.8,13,13
2025-04-04,8.5,3.1,13,13
2025-04-05,12.4,1.1,13,13
2025-04-06,17.2,2.8,13,13
2025-04-07,11.6,4.8,13,13
2025-04-08,13.6,4.7,13,13
2025-04-09,11.9,2.6,13,13
2025-04-10,17.0,1.3,13,13
2025-04-11,17.3,6.1,13,13
2025-04-12,16.6,5.4,13,13
2025-04-13,11.9,4.1,13,13
2025-04-14,11.3,3.6,13,13
2025-04-15,10.3,3.7,13,13
2025-04-16,10.9,3.6,13,13
2025-04-17,20.2,4.3,13,13
2025-04-18,17.7,9.1,13,13
2025-04-19,21.9,9.6,13,13
2025-04-20,17.2,7.6,13,13
2025-04-21,15.1,5.0,13,13
2025-04-22,23.4,2.8,13,13
2025-04-23,16.1,8.5,13,13
2025-04-24,16.4,10.0,13,13
2025-04-25,17.8,6.7,13,13
2025-04-26,15.5,4.9,13,13
2025-04-27,21.8,8.1,13,13
2025-04-28,20.1,7.8,13,13
2025-04-29,11.3,6.6,13,13
2025-04-30,11.5,3.5,13,13
2025-05-01,22.8,1.9,13,13
2025-05-02,20.3,9.7,13,13
2025-05-03,17.4,9.1,13,13
2025-05-04,16.1,8.5,13,13
2025-05-05,17.2,7.7,13,13
2025-05-06,14.2,8.1,13,13
2025-05-07,13.9,4.7,13,13
2025-05-08,19.6,3.0,13,13
2025-05-09,23.6,5.0,13,13
2025-05-10,20.4,12.7,13,13
2025-05-11,16.2,10.6,13,13
2025-05-12,15.5,9.7,13,13
2025-05-13,22.4,9.1,13,13
2025-05-14,26.3,7.1,13,13
2025-05-15,25.4,8.6,13,13
2025-05-16,27.8,11.5,13,13
2025-05-17,20.1,15.3,13,13
2025-05-18,25.3,13.5,13,13
2025-05-19,23.2,11.0,13,13
2025-05-20,22.5,11.0,13,13
2025-05-21,28.0,15.0,13,13
2025-05-22,20.5,10.6,13,13
2025-05-23,20.4,9.0,13,13
2025-05-24,17.1,10.6,13,13
2025-05-25,18.9,11.5,13,13
2025-05-26,16.0,9.1,13,13
2025-05-27,22.1,7.1,13,13
2025-05-28,24.8,11.8,13,13
2025-05-29,26.1,10.4,13,13
2025-05-30,19.9,13.9,13,13
2025-05-31,17.1,12.9,13,13
2025-06-01,18.9,10.1,13,13
2025-06-02,22.8,9.4,13,13
2025-06-03,21.9,12.3,13,13
2025-06-04,21.9,14.3,13,13
2025-06-05,22.3,11.2,13,13
2025-06-06,28.3,9.7,13,13
2025-06-07,28.9,14.9,13,13
2025-06-08,25.9,14.2,13,13
2025-06-09,29.3,12.5,13,13
2025-06-10,27.5,15.7,13,13
2025-06-11,24.2,17.3,12,12
2025-06-12,22.2,13.5,13,13
2025-06-13,27.3,11.8,13,13
2025-06-14,20.7,15.2,13,13
2025-06-15,26.6,18.0,13,13
2025-06-16,28.9,19.0,13,13
2025-06-17,30.1,19.3,13,13
2025-06-18,31.3,17.4,13,13
2025-06-19,32.0,18.7,13,13
2025-06-20,32.0,19.7,13,13
2025-06-21,31.7,20.7,13,13
2025-06-22,32.6,21.9,13,13
2025-06-23,25.3,20.1,13,13
2025-06-24,26.9,19.7,13,13
2025-06-25,30.8,19.8,13,13
2025-06-26,28.2,18.9,13,13
2025-06-27,24.7,19.1,13,13
2025-06-28,28.0,18.7,13,13
2025-06-29,29.8,18.2,13,13
2025-06-30,31.8,18.7,13,13
2025-07-01,28.2,19.9,13,13
2025-07-02,32.1,21.7,13,13
2025-07-03,32.7,21.0,13,13
2025-07-04,31.5,22.4,13,13
2025-07-05,29.7,22.3,13,13
2025-07-06,30.5,21.6,13,13
2025-07-07,31.3,22.5,13,13
2025-07-08,33.3,23.1,13,13
2025-07-09,32.4,22.6,13,13
2025-07-10,29.7,20.5,13,13
2025-07-11,24.3,18.8,13,13
2025-07-12,26.6,17.8,13,13
2025-07-13,31.4,16.6,13,13
2025-07-14,30.0,19.7,13,13
2025-07-15,29.4,23.4,13,13
2025-07-16,34.1,22.9,13,13
2025-07-17,33.6,23.6,13,13
2025-07-18,34.3,21.7,13,13
2025-07-19,34.8,21.3,13,13
2025-07-20,34.5,21.5,13,13
2025-07-21,35.1,21.9,13,13
2025-07-22,34.7,22.0,13,13
2025-07-23,34.0,22.1,13,13
2025-07-24,34.8,21.0,13,13
2025-07-25,35.2,21.4,13,13
2025-07-26,34.9,19.9,13,13
2025-07-27,33.1,22.2,13,13
2025-07-28,34.7,21.9,13,13
2025-07-29,36.0,21.0,13,13
2025-07-30,35.4,21.4,13,13
2025-07-31,33.4,20.9,13,13
2025-08-01,33.0,21.1,13,13
2025-08-02,34.5,23.9,13,13
2025-08-03,35.8,22.9,13,13
2025-08-04,35.8,23.5,13,13
2025-08-05,31.5,24.6,13,13
2025-08-06,30.4,23.3,13,13
2025-08-07,28.4,21.8,13,13
2025-08-08,29.4,19.4,13,13
2025-08-09,30.6,18.1,13,13
2025-08-10,25.9,21.0,13,13
2025-08-11,29.1,22.3,13,13
2025-08-12,24.6,21.4,13,13
2025-08-13,31.0,20.0,13,13
2025-08-14,31.9,19.4,13,13
2025-08-15,29.7,20.4,13,13
2025-08-16,31.7,18.5,13,13
2025-08-17,32.2,18.6,13,13
2025-08-18,31.8,22.2,13,13
2025-08-19,32.1,20.3,13,13
2025-08-20,32.5,21.6,13,13
2025-08-21,30.8,21.8,13,13
2025-08-22,32.5,20.6,13,13
2025-08-23,34.0,21.4,13,13
2025-08-24,33.1,22.2,13,13
2025-08-25,32.5,23.6,13,13
2025-08-26,33.9,23.5,13,13
2025-08-27,28.3,20.6,13,13
2025-08-28,30.1,19.2,13,13
2025-08-29,29.6,20.3,13,13
2025-08-30,30.5,20.4,13,13
2025-08-31,30.8,22.6,13,13
2025-09-01,33.7,22.5,13,13
2025-09-02,33.0,22.2,13,13
2025-09-03,29.5,18.1,13,13
2025-09-04,29.4,16.5,13,13
2025-09-05,26.0,20.8,13,13
2025-09-06,29.1,18.6,13,13
2025-09-07,29.5,16.9,13,13
2025-09-08,28.6,21.9,13,13
2025-09-09,30.4,21.0,13,13
2025-09-10,27.4,19.0,13,13
2025-09-11,27.2,19.8,13,13
2025-09-12,26.4,19.8,13,13
2025-09-13,24.3,20.7,13,13
2025-09-14,27.4,18.5,13,13
2025-09-15,29.3,18.0,13,13
2025-09-16,30.4,18.9,13,13
2025-09-17,27.8,19.4,13,13
2025-09-18,23.8,16.6,13,13
2025-09-19,25.1,13.9,13,13
2025-09-20,23.3,16.3,13,13
2025-09-21,23.2,14.2,13,13
2025-09-22,24.6,12.0,13,13
2025-09-23,24.0,12.6,13,13
2025-09-24,24.8,12.4,13,13
2025-09-25,21.8,14.8,13,13
2025-09-26,26.7,14.8,13,13
2025-09-27,25.0,13.3,13,13
2025-09-28,26.8,11.2,13,13
2025-09-29,24.1,14.4,13,13
2025-09-30,25.6,12.8,13,13
2025-10-01,22.1,15.0,13,13
2025-10-02,24.2,14.5,13,13
2025-10-03,25.9,13.1,13,13
2025-10-04,25.3,11.9,13,13
2025-10-05,26.2,18.0,13,13
2025-10-06,23.8,15.5,13,13
2025-10-07,21.5,15.3,13,13
2025-10-08,24.4,15.0,13,13
2025-10-09,20.6,11.6,13,13
2025-10-10,20.7,10.1,13,13
2025-10-11,15.5,11.8,13,13
2025-10-12,16.9,12.1,13,13
2025-10-13,22.0,13.0,13,13
2025-10-14,18.7,12.0,12,12
2025-10-15,23.0,9.3,12,12
2025-10-16,15.9,10.1,12,12
2025-10-17,22.4,12.6,13,13
2025-10-18,20.5,12.0,13,13
2025-10-19,16.8,9.3,13,13
2025-10-20,16.1,8.3,13,13
2025-10-21,13.4,7.7,13,13
2025-10-22,12.3,6.7,13,13
2025-10-23,15.3,4.5,13,13
2025-10-24,15.8,3.3,13,13
2025-10-25,16.3,4.3,13,13
2025-10-26,14.6,11.0,13,13
2025-10-27,17.2,8.7,13,13
2025-10-28,11.4,6.4,13,13
2025-10-29,13.1,2.5,13,13
2025-10-30,15.5,0.6,13,13
2025-10-31,12.4,3.7,13,13
2025-11-01,16.3,10.0,13,13
2025-11-02,17.6,9.2,13,13
2025-11-03,13.0,3.9,13,13
2025-11-04,14.4,2.2,13,13
2025-11-05,15.1,2.5,13,13
2025-11-06,17.0,4.4,13,13
2025-11-07,15.5,7.0,13,13
2025-11-08,11.1,3.6,13,13
2025-11-09,11.3,4.2,13,13
2025-11-10,12.1,4.9,13,13
2025-11-11,10.3,4.6,13,13
2025-11-12,12.5,1.1,13,13
2025-11-13,15.4,0.1,13,13
2025-11-14,13.7,4.3,13,13
2025-11-15,13.1,1.3,13,13
2025-11-16,14.6,0.6,13,13
2025-11-17,16.7,0.7,13,13
2025-11-18,5.5,0.5,13,13
2025-11-19,5.0,-0.4,13,13
2025-11-20,10.2,1.4,13,13
2025-11-21,9.7,2.9,13,13
2025-11-22,10.6,1.0,13,13
2025-11-23,13.9,0.5,13,13
2025-11-24,10.3,2.7,13,13
2025-11-25,10.8,5.3,13,13
2025-11-26,12.2,5.0,13,13
2025-11-27,14.1,4.2,13,13
2025-11-28,10.7,3.3,13,13
2025-11-29,9.2,-0.8,13,13
2025-11-30,11.7,-1.7,13,13
2025-12-01,16.8,3.2,13,13
2025-12-02,13.2,4.2,13,13
2025-12-03,9.1,-0.2,13,13
2025-12-04,1.9,-2.7,13,13
2025-12-05,3.2,-0.0,13,13
2025-12-06,7.4,-1.3,13,13
2025-12-07,7.6,-2.0,13,13
2025-12-08,10.2,1.6,13,13
2025-12-09,6.2,0.5,13,13
2025-12-10,4.6,-1.8,13,13
2025-12-11,12.4,-2.3,13,13
2025-12-12,2.1,-2.5,13,13
2025-12-13,3.0,-3.1,13,13
2025-12-14,7.1,-2.0,13,13
2025-12-15,6.7,2.1,13,13
2025-12-16,6.5,1.0,13,13
2025-12-17,6.1,0.7,13,13
2025-12-18,4.4,0.3,13,13
2025-12-19,10.2,-1.4,13,13
2025-12-20,10.1,-2.3,13,13
2025-12-21,12.7,0.8,13,13
2025-12-22,5.7,0.4,13,13
2025-12-23,5.9,-0.8,13,13
2025-12-24,4.8,-0.8,13,13
2025-12-25,5.6,1.9,13,13
2025-12-26,4.7,-4.2,13,13
2025-12-27,0.7,-4.2,13,13
2025-12-28,5.0,-4.0,13,13
2025-12-29,4.4,-5.8,13,13
2025-12-30,4.7,-0.6,13,13
2025-12-31,0.9,-2.1,13,13
2026-01-01,-0.4,-2.8,13,13
2026-01-02,1.3,-5.4,13,13
2026-01-03,2.3,-3.8,13,13
2026-01-04,3.1,-0.2,13,13
2026-01-05,2.4,-2.4,13,13
2026-01-06,0.6,-3.1,13,13
2026-01-07,3.6,-5.5,13,13
2026-01-08,3.0,-3.5,13,13
2026-01-09,2.0,-3.9,13,13
2026-01-10,6.7,-4.1,13,13
