intl_id,storm_number,storm_name,gen_date,datetime,grade,latitude,longitude,pressure,wind_speed,dlr_lr_50,sr_50,dlr_lr_30,sr_30,landfall
2119,0026,NAMTHEUN,20220107,21101418,002,3,252,1593,998,040,00000,0000,20240,
2119,0026,NAMTHEUN,20220107,21101500,002,3,259,1600,998,045,00000,0000,20210,
2119,0026,NAMTHEUN,20220107,21101506,002,3,265,1607,998,045,00000,0000,20210,
2119,0026,NAMTHEUN,20220107,21101512,002,3,270,1618,998,045,00000,0000,20210,
2119,0026,NAMTHEUN,20220107,21101518,002,3,280,1628,998,045,00000,0000,20210,
2119,0026,NAMTHEUN,20220107,21101600,002,4,292,1643,996,050,00000,0000,20210,
2119,0026,NAMTHEUN,20220107,21101606,002,4,307,1651,996,050,00000,0000,20210,
2119,0026,NAMTHEUN,20220107,21101612,002,3,319,1659,998,045,00000,0000,30150,
2119,0026,NAMTHEUN,20220107,21101618,002,3,327,1666,1000,040,00000,0000,30150,
2119,0026,NAMTHEUN,20220107,21101700,002,6,337,1672,1002,000,,,,
2119,0026,NAMTHEUN,20220107,21101706,002,6,350,1673,1002,000,,,,
2119,0026,NAMTHEUN,20220107,21101712,002,6,361,1670,1004,000,,,,
2119,0026,NAMTHEUN,20220107,21101718,002,6,380,1674,1004,000,,,,
2119,0026,NAMTHEUN,20220107,21101800,002,6,398,1684,1004,000,,,,
2119,0026,NAMTHEUN,20220107,21101806,002,6,417,1710,1002,000,,,,
2119,0026,NAMTHEUN,20220107,21101812,002,6,433,1745,1000,000,,,,
2119,0026,NAMTHEUN,20220107,21101818,002,6,445,1796,1000,000,,,,
2119,0026,NAMTHEUN,20220107,21101900,002,6,452,1837,1000,000,,,,
2120,0027,MALOU,20220119,21102306,002,2,113,1415,1008,000,,,,
2120,0027,MALOU,20220119,21102312,002,2,114,1409,1008,000,,,,
2120,0027,MALOU,20220119,21102318,002,2,114,1406,1006,000,,,,
2120,0027,MALOU,20220119,21102400,002,2,120,1404,1008,000,,,,
2120,0027,MALOU,20220119,21102406,002,2,126,1402,1006,000,,,,
2120,0027,MALOU,20220119,21102412,002,2,141,1397,1006,000,,,,
2120,0027,MALOU,20220119,21102418,002,3,154,1390,1002,035,00000,0000,10240,
2120,0027,MALOU,20220119,21102500,002,3,161,1390,1002,035,00000,0000,10240,
2120,0027,MALOU,20220119,21102506,002,3,176,1385,1000,035,00000,0000,10240,
2120,0027,MALOU,20220119,21102512,002,3,186,1386,1000,035,00000,0000,20240,
2120,0027,MALOU,20220119,21102518,002,3,190,1389,998,040,00000,0000,20240,
2120,0027,MALOU,20220119,21102600,002,3,191,1390,994,045,00000,0000,20240,
2120,0027,MALOU,20220119,21102606,002,4,194,1393,992,050,00000,0000,20240,
2120,0027,MALOU,20220119,21102612,002,4,204,1393,992,050,00000,0000,20240,
2120,0027,MALOU,20220119,21102618,002,4,207,1393,985,055,90060,0060,20240,
2120,0027,MALOU,20220119,21102700,002,4,208,1393,980,060,70090,0060,20240,
2120,0027,MALOU,20220119,21102706,002,4,213,1394,980,060,70090,0060,20240,
2120,0027,MALOU,20220119,21102712,002,5,219,1397,970,070,70090,0060,20240,
2120,0027,MALOU,20220119,21102718,002,5,227,1400,965,075,90090,0090,20270,
2120,0027,MALOU,20220119,21102721,002,5,232,1404,965,075,90090,0090,20270,
2120,0027,MALOU,20220119,21102800,002,5,236,1407,965,075,90090,0090,20270,
2120,0027,MALOU,20220119,21102803,002,5,242,1411,965,075,90090,0090,20270,
2120,0027,MALOU,20220119,21102806,002,5,249,1415,965,075,90090,0090,20270,
2120,0027,MALOU,20220119,21102809,002,5,254,1420,965,075,90090,0090,20270,
2120,0027,MALOU,20220119,21102812,002,5,263,1425,970,070,90090,0090,20270,
2120,0027,MALOU,20220119,21102815,002,5,271,1429,970,070,90090,0090,20270,
2120,0027,MALOU,20220119,21102818,002,5,280,1434,970,070,90090,0090,20270,
2120,0027,MALOU,20220119,21102821,002,5,290,1440,970,070,90090,0090,20270,
2120,0027,MALOU,20220119,21102900,002,5,297,1446,970,070,90090,0090,20270,
2120,0027,MALOU,20220119,21102906,002,5,322,1469,975,065,90090,0090,20270,
2120,0027,MALOU,20220119,21102912,002,6,337,1499,980,000,,,,
2120,0027,MALOU,20220119,21102918,002,6,359,1531,990,000,,,,
2120,0027,MALOU,20220119,21103000,002,6,383,1579,992,000,,,,
2120,0027,MALOU,20220119,21103006,002,6,414,1640,992,000,,,,
2120,0027,MALOU,20220119,21103012,002,6,443,1690,984,000,,,,
2120,0027,MALOU,20220119,21103018,002,6,447,1721,978,000,,,,
2120,0027,MALOU,20220119,21103100,002,6,441,1750,974,000,,,,
2120,0027,MALOU,20220119,21103106,002,6,431,1780,978,000,,,,
2120,0027,MALOU,20220119,21103112,002,6,421,1818,984,000,,,,
2121,0028,NYATOH,20220204,21112818,002,2,117,1440,1004,000,,,,
2121,0028,NYATOH,20220204,21112900,002,2,118,1428,1006,000,,,,
2121,0028,NYATOH,20220204,21112906,002,2,120,1418,1004,000,,,,
2121,0028,NYATOH,20220204,21112912,002,2,122,1410,1006,000,,,,
2121,0028,NYATOH,20220204,21112918,002,2,123,1400,1002,000,,,,
2121,0028,NYATOH,20220204,21113000,002,3,125,1390,1000,035,00000,0000,10120,
2121,0028,NYATOH,20220204,21113006,002,3,129,1381,998,035,00000,0000,10120,
2121,0028,NYATOH,20220204,21113012,002,3,132,1373,996,040,00000,0000,10150,
2121,0028,NYATOH,20220204,21113018,002,3,135,1365,992,045,00000,0000,10150,
2121,0028,NYATOH,20220204,21120100,002,4,138,1362,990,050,00000,0000,10150,
2121,0028,NYATOH,20220204,21120106,002,4,142,1357,985,055,90030,0030,10150,
2121,0028,NYATOH,20220204,21120112,002,5,150,1356,975,065,90045,0045,10210,
2121,0028,NYATOH,20220204,21120118,002,5,158,1355,970,070,90050,0050,10210,
2121,0028,NYATOH,20220204,21120200,002,5,165,1355,970,070,90050,0050,20240,
2121,0028,NYATOH,20220204,21120206,002,5,173,1358,955,080,90075,0075,20240,
2121,0028,NYATOH,20220204,21120212,002,5,183,1367,950,085,90080,0080,90240,
2121,0028,NYATOH,20220204,21120218,002,5,195,1375,925,100,90110,0110,90240,
2121,0028,NYATOH,20220204,21120300,002,5,210,1387,925,100,90110,0110,90270,
2121,0028,NYATOH,20220204,21120306,002,5,226,1405,935,095,90095,0095,90270,
2121,0028,NYATOH,20220204,21120312,002,5,242,1425,955,080,90075,0075,90240,
2121,0028,NYATOH,20220204,21120318,002,4,262,1446,980,060,90040,0040,90240,
2121,0028,NYATOH,20220204,21120400,002,6,284,1465,1000,000,,,,
2121,0028,NYATOH,20220204,21120406,002,6,290,1481,1006,000,,,,
2122,0029,RAI,20220204,21121118,002,2,058,1448,1002,000,,,,
2122,0029,RAI,20220204,21121200,002,2,058,1444,1004,000,,,,
2122,0029,RAI,20220204,21121206,002,2,058,1440,1002,000,,,,
2122,0029,RAI,20220204,21121212,002,2,058,1435,1004,000,,,,
2122,0029,RAI,20220204,21121218,002,2,058,1430,1002,000,,,,
2122,0029,RAI,20220204,21121300,002,2,058,1420,1000,000,,,,
2122,0029,RAI,20220204,21121306,002,3,060,1410,998,035,00000,0000,80190,
2122,0029,RAI,20220204,21121312,002,3,064,1397,996,040,00000,0000,80190,
2122,0029,RAI,20220204,21121318,002,3,068,1384,992,045,00000,0000,80190,
2122,0029,RAI,20220204,21121400,002,4,072,1371,990,050,00000,0000,80190,
2122,0029,RAI,20220204,21121406,002,4,078,1358,985,055,90030,0030,80190,
2122,0029,RAI,20220204,21121412,002,4,084,1345,980,060,90040,0040,80190,
2122,0029,RAI,20220204,21121418,002,5,086,1334,970,070,90050,0050,80190,
2122,0029,RAI,20220204,21121500,002,5,087,1323,965,075,90060,0060,10240,
2122,0029,RAI,20220204,21121506,002,5,089,1312,955,080,90075,0075,10240,
2122,0029,RAI,20220204,21121512,002,5,091,1301,955,080,90075,0075,10240,
2122,0029,RAI,20220204,21121518,002,5,094,1289,950,085,90080,0080,10240,
2122,0029,RAI,20220204,21121600,002,5,097,1276,925,100,90090,0090,10240,
2122,0029,RAI,20220204,21121606,002,5,099,1260,915,105,90090,0090,10240,
2122,0029,RAI,20220204,21121612,002,5,100,1243,935,095,90090,0090,10240,
2122,0029,RAI,20220204,21121618,002,5,100,1226,950,085,90080,0080,10240,
2122,0029,RAI,20220204,21121700,002,5,100,1212,955,080,90075,0075,10240,
2122,0029,RAI,20220204,21121706,002,5,103,1199,955,080,90075,0075,10240,
2122,0029,RAI,20220204,21121712,002,5,104,1186,955,080,90075,0075,80300,
2122,0029,RAI,20220204,21121718,002,5,106,1174,955,080,90075,0075,80300,
2122,0029,RAI,20220204,21121800,002,5,108,1160,950,085,90080,0080,80300,
2122,0029,RAI,20220204,21121806,002,5,112,1146,935,095,90090,0090,80300,
2122,0029,RAI,20220204,21121812,002,5,118,1134,925,100,90090,0090,80300,
2122,0029,RAI,20220204,21121818,002,5,125,1122,915,105,90090,0090,80300,
2122,0029,RAI,20220204,21121900,002,5,131,1114,915,105,90090,0090,80300,
2122,0029,RAI,20220204,21121906,002,5,139,1106,925,100,90090,0090,80240,
2122,0029,RAI,20220204,21121912,002,5,149,1106,940,090,90090,0090,80240,
2122,0029,RAI,20220204,21121918,002,5,161,1107,955,080,90075,0075,80240,
2122,0029,RAI,20220204,21122000,002,5,172,1109,970,070,90050,0050,80240,
2122,0029,RAI,20220204,21122006,002,4,181,1114,985,055,90030,0030,80240,
2122,0029,RAI,20220204,21122012,002,3,190,1119,1000,035,00000,0000,80240,
2122,0029,RAI,20220204,21122018,002,2,199,1128,1006,000,,,,
2122,0029,RAI,20220204,21122100,002,2,208,1140,1008,000,,,,
2122,0029,RAI,20220204,21122106,002,2,213,1153,1008,000,,,,
2201,0001,MALAKAS,20220715,22040606,002,2,034,1502,1004,000,,,,
2201,0001,MALAKAS,20220715,22040612,002,2,035,1496,1006,000,,,,
2201,0001,MALAKAS,20220715,22040618,002,2,035,1491,1004,000,,,,
2201,0001,MALAKAS,20220715,22040700,002,2,038,1484,1006,000,,,,
2201,0001,MALAKAS,20220715,22040706,002,2,040,1477,1004,000,,,,
2201,0001,MALAKAS,20220715,22040712,002,2,041,1471,1004,000,,,,
2201,0001,MALAKAS,20220715,22040718,002,2,045,1463,1002,000,,,,
2201,0001,MALAKAS,20220715,22040800,002,3,051,1459,1000,035,00000,0000,90180,
2201,0001,MALAKAS,20220715,22040806,002,3,056,1457,998,035,00000,0000,90180,
2201,0001,MALAKAS,20220715,22040812,002,3,064,1452,998,035,00000,0000,90180,
2201,0001,MALAKAS,20220715,22040818,002,3,067,1449,996,040,00000,0000,80240,
2201,0001,MALAKAS,20220715,22040900,002,3,071,1446,996,040,00000,0000,80240,
2201,0001,MALAKAS,20220715,22040906,002,3,075,1436,996,040,00000,0000,80240,
2201,0001,MALAKAS,20220715,22040912,002,3,082,1424,996,040,00000,0000,80240,
2201,0001,MALAKAS,20220715,22040918,002,3,094,1412,996,040,00000,0000,80240,
2201,0001,MALAKAS,20220715,22041000,002,3,106,1396,994,045,00000,0000,80300,
2201,0001,MALAKAS,20220715,22041006,002,3,111,1386,992,045,00000,0000,80300,
2201,0001,MALAKAS,20220715,22041012,002,4,115,1380,990,050,00000,0000,10325,
2201,0001,MALAKAS,20220715,22041018,002,4,118,1371,990,050,00000,0000,10325,
2201,0001,MALAKAS,20220715,22041100,002,4,122,1364,990,050,00000,0000,10325,
2201,0001,MALAKAS,20220715,22041106,002,4,131,1362,990,050,00000,0000,10325,
2201,0001,MALAKAS,20220715,22041112,002,4,141,1359,985,055,90030,0030,90350,
2201,0001,MALAKAS,20220715,22041118,002,4,148,1356,980,060,90040,0040,90350,
2201,0001,MALAKAS,20220715,22041200,002,5,154,1350,975,065,90050,0050,90350,
2201,0001,MALAKAS,20220715,22041206,002,5,158,1351,970,070,90055,0055,90350,
2201,0001,MALAKAS,20220715,22041212,002,5,161,1354,955,080,90070,0070,90350,
2201,0001,MALAKAS,20220715,22041218,002,5,167,1359,955,080,90070,0070,90350,
2201,0001,MALAKAS,20220715,22041300,002,5,173,1364,955,080,90070,0070,20425,
2201,0001,MALAKAS,20220715,22041306,002,5,178,1370,950,085,90080,0080,20425,
2201,0001,MALAKAS,20220715,22041312,002,5,188,1376,950,085,90080,0080,20425,
2201,0001,MALAKAS,20220715,22041318,002,5,198,1375,945,090,90090,0090,20425,
2201,0001,MALAKAS,20220715,22041400,002,5,206,1380,945,090,20100,0080,20425,
2201,0001,MALAKAS,20220715,22041406,002,5,217,1385,945,090,20100,0080,20500,
2201,0001,MALAKAS,20220715,22041412,002,5,226,1390,950,085,20100,0080,20500,
2201,0001,MALAKAS,20220715,22041415,002,5,232,1395,950,085,20100,0080,20500,
2201,0001,MALAKAS,20220715,22041418,002,5,243,1400,955,080,20100,0080,20500,
2201,0001,MALAKAS,20220715,22041421,002,5,253,1403,955,080,20100,0080,20500,
2201,0001,MALAKAS,20220715,22041500,002,5,263,1406,960,075,20100,0080,20500,
2201,0001,MALAKAS,20220715,22041503,002,5,271,1411,965,070,20100,0080,20500,
2201,0001,MALAKAS,20220715,22041506,002,5,277,1419,970,065,20100,0080,20500,
2201,0001,MALAKAS,20220715,22041509,002,5,293,1426,970,065,20100,0080,20500,
2201,0001,MALAKAS,20220715,22041512,002,6,300,1437,972,000,,,,
2201,0001,MALAKAS,20220715,22041518,002,6,320,1460,972,000,,,,
2201,0001,MALAKAS,20220715,22041600,002,6,347,1493,976,000,,,,
2201,0001,MALAKAS,20220715,22041606,002,6,378,1521,976,000,,,,
2201,0001,MALAKAS,20220715,22041612,002,6,415,1552,976,000,,,,
2201,0001,MALAKAS,20220715,22041618,002,6,449,1587,972,000,,,,
2201,0001,MALAKAS,20220715,22041700,002,6,464,1607,966,000,,,,
2201,0001,MALAKAS,20220715,22041706,002,6,489,1658,966,000,,,,
2201,0001,MALAKAS,20220715,22041712,002,6,509,1723,968,000,,,,
2201,0001,MALAKAS,20220715,22041718,002,6,526,1787,968,000,,,,
2201,0001,MALAKAS,20220715,22041800,002,6,531,1835,970,000,,,,
2202,0002,MEGI,20220716,22040818,002,2,103,1274,1002,000,,,,
2202,0002,MEGI,20220716,22040900,002,2,108,1274,1002,000,,,,
2202,0002,MEGI,20220716,22040906,002,2,109,1269,1000,000,,,,
2202,0002,MEGI,20220716,22040912,002,2,112,1263,1002,000,,,,
2202,0002,MEGI,20220716,22040918,002,3,108,1259,998,035,00000,0000,60120,
2202,0002,MEGI,20220716,22041000,002,3,108,1257,996,040,00000,0000,60120,
2202,0002,MEGI,20220716,22041006,002,3,109,1254,998,035,00000,0000,60120,
2202,0002,MEGI,20220716,22041012,002,3,110,1252,1000,035,00000,0000,60120,
2202,0002,MEGI,20220716,22041018,002,3,112,1251,1000,035,00000,0000,60120,
2202,0002,MEGI,20220716,22041100,002,2,114,1250,1002,000,,,,
2202,0002,MEGI,20220716,22041106,002,2,114,1250,1000,000,,,,
2202,0002,MEGI,20220716,22041112,002,2,114,1250,1002,000,,,,
2202,0002,MEGI,20220716,22041118,002,2,114,1250,1002,000,,,,
2202,0002,MEGI,20220716,22041200,002,2,114,1250,1004,000,,,,
2203,0003,CHABA,20221005,22062818,002,2,146,1165,998,000,,,,
2203,0003,CHABA,20221005,22062900,002,2,150,1163,998,000,,,,
2203,0003,CHABA,20221005,22062906,002,2,155,1162,998,000,,,,
2203,0003,CHABA,20221005,22062912,002,2,156,1160,998,000,,,,
2203,0003,CHABA,20221005,22062918,002,2,156,1157,998,000,,,,
2203,0003,CHABA,20221005,22063000,002,3,158,1155,994,035,00000,0000,20240,
2203,0003,CHABA,20221005,22063006,002,3,161,1156,992,040,00000,0000,20240,
2203,0003,CHABA,20221005,22063012,002,3,170,1152,990,045,00000,0000,20240,
2203,0003,CHABA,20221005,22063018,002,4,175,1146,985,050,00000,0000,20240,
2203,0003,CHABA,20221005,22070100,002,4,183,1141,980,055,90060,0060,30300,
2203,0003,CHABA,20221005,22070106,002,4,189,1131,980,055,90060,0060,30300,
2203,0003,CHABA,20221005,22070112,002,4,195,1126,975,060,90060,0060,30350,
2203,0003,CHABA,20221005,22070118,002,5,202,1120,970,065,90060,0060,30350,
2203,0003,CHABA,20221005,22070200,002,5,206,1117,965,070,90060,0060,30350,
2203,0003,CHABA,20221005,22070206,002,5,212,1112,965,070,90060,0060,30350,
2203,0003,CHABA,20221005,22070212,002,4,219,1108,980,050,00000,0000,30350,
2203,0003,CHABA,20221005,22070218,002,3,228,1104,985,045,00000,0000,30350,
2203,0003,CHABA,20221005,22070300,002,3,236,1106,990,035,00000,0000,30240,
2203,0003,CHABA,20221005,22070306,002,2,244,1106,994,000,,,,
2203,0003,CHABA,20221005,22070312,002,2,248,1108,994,000,,,,
2203,0003,CHABA,20221005,22070318,002,2,253,1112,996,000,,,,
2203,0003,CHABA,20221005,22070400,002,2,261,1117,996,000,,,,
2203,0003,CHABA,20221005,22070406,002,2,271,1120,996,000,,,,
2203,0003,CHABA,20221005,22070412,002,2,277,1126,996,000,,,,
2203,0003,CHABA,20221005,22070418,002,2,286,1134,996,000,,,,
2203,0003,CHABA,20221005,22070500,002,2,298,1139,996,000,,,,
2203,0003,CHABA,20221005,22070506,002,2,308,1145,996,000,,,,
2203,0003,CHABA,20221005,22070512,002,2,318,1151,996,000,,,,
2203,0003,CHABA,20221005,22070518,002,6,328,1156,994,000,,,,
2203,0003,CHABA,20221005,22070600,002,6,342,1169,996,000,,,,
2203,0003,CHABA,20221005,22070606,002,6,354,1179,996,000,,,,
2203,0003,CHABA,20221005,22070612,002,6,371,1195,996,000,,,,
2203,0003,CHABA,20221005,22070618,002,6,387,1208,996,000,,,,
2203,0003,CHABA,20221005,22070700,002,6,388,1219,998,000,,,,
2203,0003,CHABA,20221005,22070706,002,6,388,1228,998,000,,,,
2203,0003,CHABA,20221005,22070712,002,6,390,1240,1000,000,,,,
2203,0003,CHABA,20221005,22070718,002,6,391,1248,1000,000,,,,
2204,0004,AERE,20221006,22063012,002,2,191,1310,1004,000,,,,
2204,0004,AERE,20221006,22063018,002,3,196,1309,1000,035,00000,0000,20180,
2204,0004,AERE,20221006,22070100,002,3,201,1310,998,040,00000,0000,20180,
2204,0004,AERE,20221006,22070106,002,3,209,1313,998,040,00000,0000,20180,
2204,0004,AERE,20221006,22070112,002,3,222,1317,998,040,00000,0000,20180,
2204,0004,AERE,20221006,22070118,002,3,235,1313,998,040,00000,0000,20180,
2204,0004,AERE,20221006,22070200,002,3,247,1304,998,040,00000,0000,20180,
2204,0004,AERE,20221006,22070206,002,3,259,1295,994,045,00000,0000,20210,
2204,0004,AERE,20221006,22070212,002,3,263,1281,994,045,00000,0000,20210,
2204,0004,AERE,20221006,22070214,002,3,264,1279,994,045,00000,0000,20210,#
2204,0004,AERE,20221006,22070218,002,3,272,1275,996,040,00000,0000,20180,
2204,0004,AERE,20221006,22070300,002,3,278,1272,998,035,00000,0000,20120,
2204,0004,AERE,20221006,22070306,002,3,281,1269,998,035,00000,0000,20120,
2204,0004,AERE,20221006,22070312,002,3,284,1266,998,035,00000,0000,20120,
2204,0004,AERE,20221006,22070318,002,3,293,1268,998,035,00000,0000,20120,
2204,0004,AERE,20221006,22070400,002,3,300,1274,998,035,00000,0000,20120,
2204,0004,AERE,20221006,22070406,002,3,308,1279,998,035,00000,0000,20100,
2204,0004,AERE,20221006,22070412,002,3,316,1288,998,035,00000,0000,20100,
2204,0004,AERE,20221006,22070418,002,3,326,1293,1000,035,00000,0000,20100,
2204,0004,AERE,20221006,22070420,002,3,330,1297,1000,035,00000,0000,20100,#
2204,0004,AERE,20221006,22070500,002,6,330,1310,1002,000,,,,
2204,0004,AERE,20221006,22070506,002,6,343,1333,1004,000,,,,
2204,0004,AERE,20221006,22070512,002,6,347,1351,1006,000,,,,
2204,0004,AERE,20221006,22070518,002,6,340,1388,1002,000,,,,
2204,0004,AERE,20221006,22070600,002,6,344,1409,1002,000,,,,
2204,0004,AERE,20221006,22070606,002,6,341,1420,1002,000,,,,
2204,0004,AERE,20221006,22070612,002,6,341,1428,1000,000,,,,
2204,0004,AERE,20221006,22070618,002,6,339,1439,1000,000,,,,
2204,0004,AERE,20221006,22070700,002,6,338,1452,998,000,,,,
2204,0004,AERE,20221006,22070706,002,6,341,1457,996,000,,,,
2204,0004,AERE,20221006,22070712,002,6,343,1461,996,000,,,,
2204,0004,AERE,20221006,22070718,002,6,347,1460,996,000,,,,
2204,0004,AERE,20221006,22070800,002,6,345,1448,996,000,,,,
2204,0004,AERE,20221006,22070806,002,6,345,1448,996,000,,,,
2204,0004,AERE,20221006,22070812,002,6,345,1444,996,000,,,,
2204,0004,AERE,20221006,22070818,002,6,348,1445,996,000,,,,
2204,0004,AERE,20221006,22070900,002,6,359,1448,998,000,,,,
2204,0004,AERE,20221006,22070906,002,6,375,1447,998,000,,,,
2204,0004,AERE,20221006,22070912,002,6,392,1437,1000,000,,,,
2204,0004,AERE,20221006,22070918,002,6,398,1433,1000,000,,,,
2204,0004,AERE,20221006,22071000,002,6,408,1432,1002,000,,,,
2204,0004,AERE,20221006,22071006,002,6,412,1427,1004,000,,,,
2204,0004,AERE,20221006,22071012,002,6,415,1430,1008,000,,,,
2205,0006,SONGDA,20221007,22072612,002,2,149,1433,1006,000,,,,
2205,0006,SONGDA,20221007,22072618,002,2,150,1430,1004,000,,,,
2205,0006,SONGDA,20221007,22072700,002,2,153,1426,1004,000,,,,
2205,0006,SONGDA,20221007,22072706,002,2,160,1419,1004,000,,,,
2205,0006,SONGDA,20221007,22072712,002,2,174,1410,1004,000,,,,
2205,0006,SONGDA,20221007,22072718,002,2,184,1408,1002,000,,,,
2205,0006,SONGDA,20221007,22072800,002,2,194,1403,1002,000,,,,
2205,0006,SONGDA,20221007,22072806,002,2,206,1399,1002,000,,,,
2205,0006,SONGDA,20221007,22072812,002,3,225,1390,1002,035,00000,0000,80350,
2205,0006,SONGDA,20221007,22072818,002,3,253,1377,1002,035,00000,0000,80350,
2205,0006,SONGDA,20221007,22072900,002,3,280,1350,1002,035,00000,0000,10300,
2205,0006,SONGDA,20221007,22072906,002,3,291,1321,1002,035,00000,0000,10300,
2205,0006,SONGDA,20221007,22072912,002,3,301,1299,1000,040,00000,0000,10240,
2205,0006,SONGDA,20221007,22072918,002,3,307,1285,1000,035,00000,0000,10240,
2205,0006,SONGDA,20221007,22073000,002,3,314,1262,1000,035,00000,0000,10180,
2205,0006,SONGDA,20221007,22073006,002,3,320,1249,998,035,00000,0000,10180,
2205,0006,SONGDA,20221007,22073012,002,3,328,1242,998,035,00000,0000,10150,
2205,0006,SONGDA,20221007,22073018,002,3,334,1233,998,035,00000,0000,10150,
2205,0006,SONGDA,20221007,22073100,002,3,335,1231,996,035,00000,0000,10150,
2205,0006,SONGDA,20221007,22073106,002,3,339,1232,996,035,00000,0000,10150,
2205,0006,SONGDA,20221007,22073112,002,3,345,1231,996,035,00000,0000,10150,
2205,0006,SONGDA,20221007,22073118,002,2,349,1231,998,000,,,,
2205,0006,SONGDA,20221007,22080100,002,2,352,1232,1000,000,,,,
2205,0006,SONGDA,20221007,22080106,002,2,353,1233,1000,000,,,,
2206,0007,TRASES,20221101,22072912,002,2,203,1287,1002,000,,,,
2206,0007,TRASES,20221101,22072918,002,2,206,1279,1002,000,,,,
2206,0007,TRASES,20221101,22073000,002,2,211,1272,1000,000,,,,
2206,0007,TRASES,20221101,22073006,002,2,217,1272,998,000,,,,
2206,0007,TRASES,20221101,22073012,002,2,226,1277,998,000,,,,
2206,0007,TRASES,20221101,22073018,002,2,237,1279,998,000,,,,
2206,0007,TRASES,20221101,22073100,002,3,257,1279,998,035,00000,0000,20210,
2206,0007,TRASES,20221101,22073106,002,3,271,1276,998,035,00000,0000,20210,
2206,0007,TRASES,20221101,22073112,002,3,282,1274,998,035,00000,0000,20210,
2206,0007,TRASES,20221101,22073118,002,3,300,1273,998,035,00000,0000,20210,
2206,0007,TRASES,20221101,22080100,002,3,327,1269,998,035,00000,0000,20210,
2206,0007,TRASES,20221101,22080106,002,3,345,1264,1000,035,00000,0000,20180,
2206,0007,TRASES,20221101,22080112,002,2,363,1264,1004,000,,,,
2206,0007,TRASES,20221101,22080118,002,2,379,1258,1004,000,,,,
2207,0008,MULAN,20221101,22080800,002,2,163,1101,1002,000,,,,
2207,0008,MULAN,20221101,22080806,002,2,153,1111,1000,000,,,,
2207,0008,MULAN,20221101,22080812,002,2,153,1115,1000,000,,,,
2207,0008,MULAN,20221101,22080818,002,2,155,1120,998,000,,,,
2207,0008,MULAN,20221101,22080900,002,2,160,1128,998,000,,,,
2207,0008,MULAN,20221101,22080906,002,3,173,1135,996,035,00000,0000,10325,
2207,0008,MULAN,20221101,22080912,002,3,183,1128,994,035,00000,0000,10325,
2207,0008,MULAN,20221101,22080918,002,3,190,1121,994,035,00000,0000,10325,
2207,0008,MULAN,20221101,22081000,002,3,198,1112,996,035,00000,0000,10300,
2207,0008,MULAN,20221101,22081006,002,3,205,1100,996,035,00000,0000,10300,
2207,0008,MULAN,20221101,22081012,002,3,207,1092,996,035,00000,0000,10300,
2207,0008,MULAN,20221101,22081018,002,3,211,1079,996,035,00000,0000,10300,
2207,0008,MULAN,20221101,22081100,002,2,214,1060,998,000,,,,
2207,0008,MULAN,20221101,22081106,002,2,215,1041,1000,000,,,,
2208,0009,MEARI,20221116,22080818,002,2,239,1488,1008,000,,,,
2208,0009,MEARI,20221116,22080900,002,2,241,1463,1008,000,,,,
2208,0009,MEARI,20221116,22080906,002,2,246,1445,1008,000,,,,
2208,0009,MEARI,20221116,22080912,002,2,249,1428,1008,000,,,,
2208,0009,MEARI,20221116,22080918,002,2,251,1416,1006,000,,,,
2208,0009,MEARI,20221116,22081000,002,2,260,1403,1008,000,,,,
2208,0009,MEARI,20221116,22081006,002,2,269,1395,1006,000,,,,
2208,0009,MEARI,20221116,22081012,002,2,276,1385,1008,000,,,,
2208,0009,MEARI,20221116,22081018,002,2,282,1376,1006,000,,,,
2208,0009,MEARI,20221116,22081100,002,2,288,1363,1006,000,,,,
2208,0009,MEARI,20221116,22081106,002,2,288,1359,1004,000,,,,
2208,0009,MEARI,20221116,22081112,002,3,288,1356,1002,035,00000,0000,30180,
2208,0009,MEARI,20221116,22081118,002,3,296,1359,1002,035,00000,0000,30180,
2208,0009,MEARI,20221116,22081200,002,3,305,1362,1002,035,00000,0000,30180,
2208,0009,MEARI,20221116,22081206,002,3,308,1364,1002,035,00000,0000,30180,
2208,0009,MEARI,20221116,22081212,002,3,319,1367,1000,040,00000,0000,30180,
2208,0009,MEARI,20221116,22081218,002,3,328,1367,1000,040,00000,0000,30180,
2208,0009,MEARI,20221116,22081300,002,3,338,1372,998,040,00000,0000,30180,
2208,0009,MEARI,20221116,22081305,002,3,345,1380,998,040,00000,0000,30180,#
2208,0009,MEARI,20221116,22081306,002,3,347,1382,998,040,00000,0000,30180,
2208,0009,MEARI,20221116,22081308,002,3,350,1387,998,040,00000,0000,30180,#
2208,0009,MEARI,20221116,22081312,002,3,358,1403,998,040,00000,0000,30180,
2208,0009,MEARI,20221116,22081318,002,3,374,1426,998,040,00000,0000,30180,
2208,0009,MEARI,20221116,22081400,002,3,392,1447,998,040,00000,0000,30180,
2208,0009,MEARI,20221116,22081406,002,3,410,1469,996,040,00000,0000,30180,
2208,0009,MEARI,20221116,22081412,002,6,440,1500,994,000,,,,
2208,0009,MEARI,20221116,22081418,002,6,468,1515,992,000,,,,
2208,0009,MEARI,20221116,22081500,002,6,498,1522,988,000,,,,
2208,0009,MEARI,20221116,22081506,002,6,519,1526,988,000,,,,
2208,0009,MEARI,20221116,22081512,002,6,532,1539,988,000,,,,
