Date,Avg_Max,Avg_Min,Valid_Max_Count,Valid_Min_Count
2025-06-22,28.0,20.8,14,14
2025-06-23,22.8,19.0,14,14
2025-06-24,27.7,18.9,14,14
2025-06-25,32.7,20.2,14,14
2025-06-26,29.0,20.1,14,14
2025-06-27,23.2,19.8,14,14
2025-06-28,26.6,19.4,14,14
2025-06-29,27.5,19.5,14,14
2025-06-30,29.6,19.8,14,14
2025-07-01,28.2,20.5,14,14
2025-07-02,31.2,22.0,14,14
2025-07-03,32.3,22.0,14,14
2025-07-04,29.8,23.5,14,14
2025-07-05,27.6,22.4,14,14
2025-07-06,28.7,22.1,14,14
2025-07-07,29.2,22.7,14,14
2025-07-08,32.3,21.6,14,14
2025-07-09,31.8,20.5,14,14
2025-07-10,31.1,19.3,14,14
2025-07-11,27.7,18.3,14,14
2025-07-12,28.6,16.6,14,14
2025-07-13,29.7,16.8,14,14
2025-07-14,33.0,19.4,14,14
2025-07-15,32.9,23.7,14,14
2025-07-16,34.1,24.0,14,14
2025-07-17,33.8,24.1,14,14
2025-07-18,33.5,23.2,14,14
2025-07-19,34.4,21.5,14,14
2025-07-20,33.4,21.5,14,14
2025-07-21,32.4,22.3,14,14
2025-07-22,32.5,23.1,14,14
2025-07-23,32.0,23.0,14,14
2025-07-24,32.8,22.9,14,14
2025-07-25,33.6,21.8,14,14
2025-07-26,31.0,20.2,14,14
2025-07-27,31.2,22.6,14,14
2025-07-28,32.8,23.1,14,14
2025-07-29,34.3,21.3,14,14
2025-07-30,36.0,22.1,14,14
2025-07-31,35.6,23.0,14,14
2025-08-01,35.6,22.3,14,14
2025-08-02,35.6,24.3,14,14
2025-08-03,34.6,24.0,14,14
2025-08-04,34.9,23.1,14,14
2025-08-05,30.7,23.7,14,14
2025-08-06,30.1,23.0,14,14
2025-08-07,27.4,22.2,14,14
2025-08-08,28.3,19.5,14,14
2025-08-09,29.4,18.4,14,14
2025-08-10,28.3,20.7,14,14
2025-08-11,29.2,22.5,14,14
2025-08-12,28.1,21.8,14,14
2025-08-13,30.3,19.9,14,14
2025-08-14,31.4,19.9,14,14
2025-08-15,30.2,20.0,14,14
2025-08-16,31.8,18.0,14,14
2025-08-17,30.7,17.5,14,14
2025-08-18,30.5,21.3,14,14
2025-08-19,30.8,20.1,14,14
2025-08-20,29.9,23.1,14,14
2025-08-21,29.9,20.6,14,14
2025-08-22,30.9,18.9,14,14
2025-08-23,32.2,21.8,14,14
2025-08-24,31.1,22.6,14,14
2025-08-25,33.0,23.0,14,14
2025-08-26,33.0,23.8,14,14
2025-08-27,28.6,21.4,14,14
2025-08-28,29.3,19.6,14,14
2025-08-29,28.6,20.2,14,14
2025-08-30,29.8,21.6,14,14
2025-08-31,30.7,20.5,14,14
2025-09-01,32.2,22.5,14,14
2025-09-02,28.5,22.2,14,14
2025-09-03,28.4,19.0,14,14
2025-09-04,30.7,17.1,14,14
2025-09-05,27.4,20.2,14,14
2025-09-06,29.4,19.3,14,14
2025-09-07,25.6,18.5,14,14
2025-09-08,29.1,19.4,14,14
2025-09-09,29.4,19.1,14,14
2025-09-10,27.1,19.2,14,14
2025-09-11,27.4,19.2,14,14
2025-09-12,29.7,17.3,14,14
2025-09-13,24.8,20.2,14,14
2025-09-14,27.2,17.9,14,14
2025-09-15,28.5,16.4,14,14
2025-09-16,29.2,19.7,14,14
2025-09-17,27.5,20.1,14,14
2025-09-18,23.5,14.9,14,14
2025-09-19,24.3,12.8,14,14
2025-09-20,23.0,14.8,14,14
2025-09-21,23.8,13.8,14,14
2025-09-22,24.2,12.2,14,14
2025-09-23,25.6,12.3,14,14
2025-09-24,26.0,12.2,14,14
2025-09-25,23.8,16.1,14,14
2025-09-26,26.1,16.1,14,14
2025-09-27,24.6,14.4,14,14
2025-09-28,25.7,12.4,14,14
2025-09-29,22.3,14.8,14,14
2025-09-30,25.2,13.2,14,14
2025-10-01,22.2,15.1,13,13
2025-10-02,24.4,15.0,14,14
2025-10-03,25.7,13.6,14,14
2025-10-04,27.1,12.1,14,14
2025-10-05,26.5,18.4,14,14
2025-10-06,23.1,15.5,14,14
2025-10-07,23.5,14.6,13,13
2025-10-08,23.6,14.8,14,14
2025-10-09,20.2,10.9,14,14
2025-10-10,19.1,8.7,14,14
2025-10-11,15.0,9.8,14,14
2025-10-12,16.2,12.2,14,14
2025-10-13,22.2,12.4,14,14
2025-10-14,20.2,10.3,14,14
2025-10-15,21.9,8.4,14,14
2025-10-16,15.5,11.3,14,14
2025-10-17,21.4,11.5,14,14
2025-10-18,19.5,11.6,14,14
2025-10-19,15.4,6.9,14,14
2025-10-20,11.9,6.1,14,14
2025-10-21,11.3,6.0,14,14
2025-10-22,12.0,5.1,14,14
2025-10-23,14.3,3.8,14,14
2025-10-24,14.5,3.5,14,14
2025-10-25,16.8,2.4,14,14
2025-10-26,17.8,7.5,14,14
2025-10-27,17.2,8.5,14,14
2025-10-28,11.5,5.5,14,14
2025-10-29,12.7,2.9,14,14
2025-10-30,15.4,0.8,14,14
2025-10-31,14.0,3.2,14,14
2025-11-01,14.8,10.7,14,14
2025-11-02,16.2,8.9,14,14
2025-11-03,12.3,3.8,14,14
2025-11-04,13.9,2.0,14,14
2025-11-05,17.1,2.4,14,14
2025-11-06,17.6,3.8,14,14
2025-11-07,13.9,4.9,14,14
2025-11-08,10.3,2.7,14,14
2025-11-09,13.3,3.3,14,14
2025-11-10,12.1,3.9,14,14
2025-11-11,9.3,3.1,14,14
2025-11-12,11.8,2.2,14,14
2025-11-13,14.1,0.4,14,14
2025-11-14,12.3,3.2,14,14
2025-11-15,11.2,1.4,14,14
2025-11-16,13.8,0.7,14,14
2025-11-17,14.9,1.6,14,14
2025-11-18,5.2,-0.4,14,14
2025-11-19,4.7,-0.8,14,14
2025-11-20,10.0,1.9,14,14
2025-11-21,9.9,2.5,14,14
2025-11-22,9.8,2.6,14,14
2025-11-23,11.4,4.1,14,14
2025-11-24,14.3,6.4,14,14
2025-11-25,12.6,6.3,14,14
2025-11-26,11.8,5.2,14,14
2025-11-27,12.8,2.4,14,14
2025-11-28,11.7,3.8,14,14
2025-11-29,8.5,1.2,14,14
2025-11-30,11.1,0.1,14,14
2025-12-01,16.0,4.2,14,14
2025-12-02,12.7,2.7,14,14
2025-12-03,6.5,-1.1,14,14
2025-12-04,2.2,-3.5,14,14
2025-12-05,4.1,-0.2,14,14
2025-12-06,6.5,1.1,14,14
2025-12-07,8.7,2.0,14,14
2025-12-08,9.3,1.0,14,14
2025-12-09,4.4,-0.1,14,14
2025-12-10,4.4,-2.3,14,14
2025-12-11,9.8,-2.6,14,14
2025-12-12,-0.1,-3.8,14,14
2025-12-13,1.6,-3.3,14,14
2025-12-14,6.8,-1.3,14,14
2025-12-15,7.4,1.2,14,14
2025-12-16,6.9,0.7,14,14
2025-12-17,5.3,0.1,14,14
2025-12-18,3.6,-0.0,14,14
2025-12-19,7.4,-0.1,14,14
2025-12-20,14.7,-0.6,14,14
2025-12-21,14.5,3.7,14,14
2025-12-22,4.4,-0.3,14,14
2025-12-23,5.0,-1.1,14,14
2025-12-24,6.4,1.2,14,14
2025-12-25,6.0,0.8,14,14
2025-12-26,2.3,-4.6,14,14
2025-12-27,0.2,-4.7,14,14
2025-12-28,4.2,-2.2,14,14
2025-12-29,4.6,-2.7,14,14
2025-12-30,6.4,0.5,14,14
2025-12-31,0.9,-2.8,14,14
2026-01-01,-1.2,-3.9,14,14
2026-01-02,0.2,-6.5,14,14
2026-01-03,1.3,-6.9,14,14
2026-01-04,3.5,-0.0,14,14
2026-01-05,1.6,-3.2,14,14
2026-01-06,-0.5,-4.2,14,14
2026-01-07,3.7,-5.7,14,14
2026-01-08,2.0,-4.6,14,14
2026-01-09,1.5,-4.4,14,14
2026-01-10,7.1,-1.2,14,14
2026-01-11,5.4,-2.2,14,14
2026-01-12,-0.1,-3.4,14,14
2026-01-13,5.4,-2.6,14,14
2026-01-14,-0.9,-4.2,14,14
2026-01-15,1.8,-1.8,14,14
2026-01-16,4.0,0.0,14,14
2026-01-17,2.9,-1.0,14,14
2026-01-18,1.3,-3.4,14,14
2026-01-19,2.1,-4.7,14,14
2026-01-20,0.5,-5.6,14,14
2026-01-21,-1.8,-5.4,14,14
2026-01-22,-1.2,-5.8,14,14
2026-01-23,-1.3,-4.9,14,14
2026-01-24,-1.5,-4.8,14,14
2026-01-25,-2.6,-7.3,14,14
2026-01-26,-0.3,-7.4,14,14
2026-01-27,2.0,-3.5,14,14
2026-01-28,0.8,-4.7,14,14
2026-01-29,-0.3,-5.4,14,14
2026-01-30,0.1,-5.4,14,14
2026-01-31,0.3,-5.5,14,14
