location_id,city/town,latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
0,Shizuoka,34.973637,138.37357,30.0,0,GMT,GMT
1,Hamamatsu,34.76274,137.73418,19.0,0,GMT,GMT
2,Atami,35.114235,139.07007,16.0,0,GMT,GMT
3,Matsuzaki,34.69244,138.81163,14.0,0,GMT,GMT

location_id,time,apparent_temperature_max (°C),apparent_temperature_min (°C),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h)
0,2021-01-01,-0.4,-4.3,0.00,0.00,0.00,0.0,33.1,65.5
0,2021-01-02,1.3,-3.6,0.00,0.00,0.00,0.0,31.7,63.4
0,2021-01-03,3.1,-2.1,0.00,0.00,0.00,0.0,28.7,57.6
0,2021-01-04,8.1,-2.6,0.00,0.00,0.00,0.0,18.7,39.2
0,2021-01-05,4.4,0.0,0.00,0.00,0.00,0.0,23.1,45.0
0,2021-01-06,7.6,-1.6,0.00,0.00,0.00,0.0,23.5,46.8
0,2021-01-07,0.8,-9.4,0.10,0.10,0.00,1.0,36.6,76.3
0,2021-01-08,-3.9,-8.1,0.00,0.00,0.00,0.0,28.8,58.7
0,2021-01-09,-2.3,-7.5,0.00,0.00,0.00,0.0,25.9,51.8
0,2021-01-10,2.2,-5.2,0.00,0.00,0.00,0.0,24.5,48.2
0,2021-01-11,3.5,-0.1,0.40,0.40,0.00,3.0,13.0,25.2
0,2021-01-12,4.7,-3.5,6.30,6.30,0.00,10.0,13.7,27.0
0,2021-01-13,6.0,-3.2,0.00,0.00,0.00,0.0,16.0,32.4
0,2021-01-14,12.6,0.4,0.00,0.00,0.00,0.0,16.8,30.6
0,2021-01-15,9.9,0.9,0.00,0.00,0.00,0.0,18.1,38.9
0,2021-01-16,11.2,1.2,0.00,0.00,0.00,0.0,28.8,56.9
0,2021-01-17,6.8,-3.0,0.00,0.00,0.00,0.0,28.0,55.1
0,2021-01-18,3.1,-3.5,0.20,0.20,0.00,2.0,28.9,57.6
0,2021-01-19,7.4,-0.2,0.00,0.00,0.00,0.0,27.0,56.9
0,2021-01-20,6.7,-2.6,0.30,0.30,0.00,2.0,14.0,28.1
0,2021-01-21,10.9,-0.2,0.00,0.00,0.00,0.0,14.2,29.2
0,2021-01-22,14.8,5.3,1.60,1.60,0.00,6.0,24.2,46.1
0,2021-01-23,6.2,2.7,32.30,32.30,0.00,24.0,24.5,49.3
0,2021-01-24,8.2,2.9,8.90,8.90,0.00,21.0,21.7,42.5
0,2021-01-25,11.1,0.8,0.00,0.00,0.00,0.0,11.9,24.1
0,2021-01-26,9.6,6.4,25.80,25.80,0.00,10.0,22.4,42.8
0,2021-01-27,16.3,1.0,1.50,1.50,0.00,5.0,30.8,58.3
0,2021-01-28,3.6,-4.7,9.60,9.60,0.00,13.0,28.9,60.8
0,2021-01-29,-1.0,-5.5,0.00,0.00,0.00,0.0,34.0,68.4
0,2021-01-30,3.7,-3.4,0.00,0.00,0.00,0.0,29.6,57.6
0,2021-01-31,8.4,0.9,0.00,0.00,0.00,0.0,17.7,37.1
0,2021-02-01,10.3,5.7,22.60,22.60,0.00,13.0,31.8,83.2
0,2021-02-02,8.2,-3.3,1.30,1.30,0.00,1.0,29.3,58.7
0,2021-02-03,2.8,-3.5,0.00,0.00,0.00,0.0,28.9,57.2
0,2021-02-04,2.1,-4.6,0.00,0.00,0.00,0.0,36.2,72.4
0,2021-02-05,9.5,1.3,0.00,0.00,0.00,0.0,19.0,38.5
0,2021-02-06,11.2,0.2,0.00,0.00,0.00,0.0,22.8,45.0
0,2021-02-07,11.5,-0.7,0.00,0.00,0.00,0.0,28.7,58.3
0,2021-02-08,6.6,-5.9,0.00,0.00,0.00,0.0,27.3,53.3
0,2021-02-09,5.8,-3.9,0.00,0.00,0.00,0.0,22.3,43.9
0,2021-02-10,9.2,-0.1,0.00,0.00,0.00,0.0,25.6,52.2
0,2021-02-11,8.7,2.2,0.00,0.00,0.00,0.0,16.8,36.7
0,2021-02-12,11.1,4.8,0.00,0.00,0.00,0.0,14.3,27.4
0,2021-02-13,12.7,4.2,0.00,0.00,0.00,0.0,10.1,24.5
0,2021-02-14,14.0,7.7,15.40,15.40,0.00,8.0,17.3,35.6
0,2021-02-15,11.7,-0.8,41.10,41.10,0.00,7.0,30.0,73.8
0,2021-02-16,3.6,-0.7,0.00,0.00,0.00,0.0,32.8,65.9
0,2021-02-17,1.6,-8.2,0.00,0.00,0.00,0.0,32.0,63.7
0,2021-02-18,-0.2,-6.7,0.00,0.00,0.00,0.0,28.6,58.0
0,2021-02-19,6.9,-2.8,0.00,0.00,0.00,0.0,20.7,40.7
0,2021-02-20,9.0,4.1,0.00,0.00,0.00,0.0,31.9,63.0
0,2021-02-21,15.2,6.1,0.00,0.00,0.00,0.0,24.3,49.0
0,2021-02-22,15.6,6.9,0.00,0.00,0.00,0.0,25.5,50.0
0,2021-02-23,10.3,0.9,0.00,0.00,0.00,0.0,30.1,60.1
0,2021-02-24,7.3,-2.9,0.00,0.00,0.00,0.0,20.3,42.1
0,2021-02-25,7.3,-0.5,0.10,0.10,0.00,1.0,19.8,41.0
0,2021-02-26,8.0,2.2,3.80,3.80,0.00,10.0,15.3,29.5
0,2021-02-27,4.7,-2.3,0.00,0.00,0.00,0.0,24.3,46.8
0,2021-02-28,9.2,1.8,0.00,0.00,0.00,0.0,14.1,33.1
0,2021-03-01,14.4,8.8,3.20,3.20,0.00,9.0,10.8,25.6
0,2021-03-02,15.7,3.2,27.60,27.60,0.00,12.0,35.7,82.8
0,2021-03-03,9.3,2.2,0.00,0.00,0.00,0.0,19.0,37.8
0,2021-03-04,9.9,4.8,0.00,0.00,0.00,0.0,16.1,32.8
0,2021-03-05,12.8,8.4,5.60,5.60,0.00,14.0,16.2,33.5
0,2021-03-06,18.1,0.4,0.30,0.30,0.00,3.0,28.2,54.0
0,2021-03-07,6.5,1.1,4.00,4.00,0.00,10.0,27.9,55.1
0,2021-03-08,8.5,2.8,4.00,4.00,0.00,9.0,20.3,39.6
0,2021-03-09,12.6,4.5,0.00,0.00,0.00,0.0,16.3,38.9
0,2021-03-10,15.4,2.9,0.00,0.00,0.00,0.0,16.9,35.6
0,2021-03-11,11.2,6.0,0.30,0.30,0.00,1.0,21.3,43.6
0,2021-03-12,14.0,4.6,51.40,51.40,0.00,22.0,26.6,56.2
0,2021-03-13,15.0,2.2,6.60,6.60,0.00,8.0,26.7,62.3
0,2021-03-14,17.6,2.7,0.00,0.00,0.00,0.0,18.8,37.1
0,2021-03-15,14.3,3.8,0.00,0.00,0.00,0.0,15.1,33.8
0,2021-03-16,14.6,3.8,0.00,0.00,0.00,0.0,33.0,65.5
0,2021-03-17,16.0,5.1,0.00,0.00,0.00,0.0,22.0,43.9
0,2021-03-18,14.4,4.0,0.00,0.00,0.00,0.0,18.0,38.9
0,2021-03-19,15.9,7.2,0.00,0.00,0.00,0.0,16.5,32.8
0,2021-03-20,17.1,11.5,43.60,43.60,0.00,12.0,13.5,45.4
0,2021-03-21,16.2,4.9,53.60,53.60,0.00,12.0,35.2,81.0
0,2021-03-22,17.1,2.4,0.30,0.30,0.00,3.0,18.5,37.8
0,2021-03-23,11.8,1.1,0.00,0.00,0.00,0.0,12.7,28.4
0,2021-03-24,15.1,6.2,0.00,0.00,0.00,0.0,22.1,44.3
0,2021-03-25,14.7,2.3,1.00,1.00,0.00,4.0,17.9,36.4
0,2021-03-26,17.7,5.1,0.00,0.00,0.00,0.0,27.2,51.8
0,2021-03-27,14.7,8.8,2.70,2.70,0.00,6.0,13.0,29.9
0,2021-03-28,17.1,10.4,79.20,79.20,0.00,18.0,17.3,59.8
0,2021-03-29,24.3,7.0,0.00,0.00,0.00,0.0,23.4,45.4
0,2021-03-30,20.3,7.4,0.00,0.00,0.00,0.0,10.5,23.8
0,2021-03-31,20.8,12.7,0.30,0.30,0.00,3.0,18.5,40.3
0,2021-04-01,18.8,10.7,0.00,0.00,0.00,0.0,19.8,39.2
0,2021-04-02,15.5,10.8,0.50,0.50,0.00,3.0,26.3,51.8
0,2021-04-03,19.1,12.2,0.20,0.20,0.00,2.0,16.3,34.9
0,2021-04-04,19.7,15.0,27.10,27.10,0.00,19.0,11.5,38.5
0,2021-04-05,21.5,4.0,2.70,2.70,0.00,9.0,30.9,60.8
0,2021-04-06,10.2,6.1,0.00,0.00,0.00,0.0,26.2,53.6
0,2021-04-07,15.2,5.1,0.00,0.00,0.00,0.0,16.3,31.7
0,2021-04-08,14.2,1.4,0.20,0.20,0.00,2.0,25.1,51.8
0,2021-04-09,14.0,3.4,0.50,0.50,0.00,3.0,24.5,47.9
0,2021-04-10,12.2,4.5,0.00,0.00,0.00,0.0,22.1,48.6
0,2021-04-11,14.1,6.6,0.00,0.00,0.00,0.0,14.8,31.7
0,2021-04-12,16.7,9.6,4.40,4.40,0.00,6.0,14.5,32.4
0,2021-04-13,17.6,12.5,42.50,42.50,0.00,24.0,13.6,40.7
0,2021-04-14,25.4,3.5,0.50,0.50,0.00,4.0,34.7,67.7
0,2021-04-15,13.2,5.0,0.00,0.00,0.00,0.0,22.6,45.0
0,2021-04-16,14.3,10.2,7.30,7.30,0.00,15.0,19.7,39.6
0,2021-04-17,14.2,7.6,69.00,69.00,0.00,15.0,24.9,65.5
0,2021-04-18,11.4,2.8,0.00,0.00,0.00,0.0,30.9,68.8
0,2021-04-19,15.7,4.0,0.00,0.00,0.00,0.0,15.2,32.8
0,2021-04-20,19.6,6.0,0.00,0.00,0.00,0.0,17.1,36.4
0,2021-04-21,19.4,5.8,0.00,0.00,0.00,0.0,16.9,36.0
0,2021-04-22,20.7,6.0,0.00,0.00,0.00,0.0,25.1,49.3
0,2021-04-23,16.5,7.4,0.00,0.00,0.00,0.0,16.2,38.2
0,2021-04-24,15.9,8.6,0.00,0.00,0.00,0.0,14.1,30.6
0,2021-04-25,17.7,6.9,0.20,0.20,0.00,2.0,21.7,42.8
0,2021-04-26,15.1,7.2,0.00,0.00,0.00,0.0,21.7,44.6
0,2021-04-27,15.7,9.0,0.00,0.00,0.00,0.0,24.0,48.6
0,2021-04-28,16.9,14.3,7.50,7.50,0.00,10.0,22.5,45.4
0,2021-04-29,17.1,9.8,59.60,59.60,0.00,15.0,30.4,63.7
0,2021-04-30,20.3,7.2,0.00,0.00,0.00,0.0,31.6,62.6
0,2021-05-01,20.0,8.9,22.50,22.50,0.00,11.0,23.6,68.0
0,2021-05-02,13.2,4.2,0.30,0.30,0.00,2.0,34.9,79.9
0,2021-05-03,20.0,5.5,0.00,0.00,0.00,0.0,24.5,48.2
0,2021-05-04,22.4,12.4,0.00,0.00,0.00,0.0,25.3,50.8
0,2021-05-05,21.7,13.9,22.20,22.20,0.00,17.0,22.0,47.2
0,2021-05-06,23.2,13.2,0.00,0.00,0.00,0.0,12.1,28.8
0,2021-05-07,20.4,8.9,5.80,5.80,0.00,8.0,11.2,24.5
0,2021-05-08,26.0,15.4,0.30,0.30,0.00,3.0,26.6,52.2
0,2021-05-09,23.3,6.7,0.00,0.00,0.00,0.0,30.3,60.1
0,2021-05-10,21.8,13.0,0.10,0.10,0.00,1.0,23.2,45.0
0,2021-05-11,21.8,14.0,0.00,0.00,0.00,0.0,21.8,42.1
0,2021-05-12,15.2,11.8,11.20,11.20,0.00,15.0,24.6,49.0
0,2021-05-13,21.5,13.1,1.30,1.30,0.00,1.0,25.5,50.4
0,2021-05-14,25.5,18.9,0.00,0.00,0.00,0.0,10.9,27.7
0,2021-05-15,25.9,17.4,0.50,0.50,0.00,1.0,11.0,26.3
0,2021-05-16,22.5,19.4,11.70,11.70,0.00,19.0,20.6,57.6
0,2021-05-17,28.2,21.6,6.90,6.90,0.00,13.0,28.2,55.1
0,2021-05-18,29.7,21.7,11.30,11.30,0.00,11.0,25.6,50.0
0,2021-05-19,23.4,19.8,43.20,43.20,0.00,9.0,10.4,28.8
0,2021-05-20,23.9,19.9,61.70,61.70,0.00,21.0,25.8,50.4
0,2021-05-21,24.2,16.2,56.10,56.10,0.00,22.0,30.2,78.1
0,2021-05-22,21.1,11.8,0.00,0.00,0.00,0.0,25.0,50.0
0,2021-05-23,23.5,13.8,0.00,0.00,0.00,0.0,13.0,28.8
0,2021-05-24,25.8,16.4,0.60,0.60,0.00,2.0,18.5,37.8
0,2021-05-25,26.5,11.3,0.00,0.00,0.00,0.0,25.2,49.7
0,2021-05-26,22.8,15.6,8.20,8.20,0.00,7.0,13.7,29.9
0,2021-05-27,21.5,12.9,48.30,48.30,0.00,9.0,21.3,61.2
0,2021-05-28,25.3,17.3,6.70,6.70,0.00,5.0,25.0,49.0
0,2021-05-29,25.0,12.5,0.00,0.00,0.00,0.0,23.0,46.1
0,2021-05-30,26.3,17.3,0.00,0.00,0.00,0.0,21.7,42.1
0,2021-05-31,25.1,17.0,0.10,0.10,0.00,1.0,16.3,34.6
0,2021-06-01,25.3,19.3,0.10,0.10,0.00,1.0,15.8,36.4
0,2021-06-02,24.8,16.0,0.00,0.00,0.00,0.0,19.1,38.9
0,2021-06-03,24.7,19.3,25.20,25.20,0.00,12.0,20.5,42.5
0,2021-06-04,24.3,17.6,60.80,60.80,0.00,13.0,33.7,78.1
0,2021-06-05,27.7,18.8,2.90,2.90,0.00,2.0,11.6,27.7
0,2021-06-06,23.3,20.2,6.70,6.70,0.00,9.0,8.4,21.6
0,2021-06-07,27.4,17.6,0.00,0.00,0.00,0.0,9.2,22.7
0,2021-06-08,27.3,20.0,0.00,0.00,0.00,0.0,16.9,34.9
0,2021-06-09,29.2,18.3,0.00,0.00,0.00,0.0,11.8,27.4
0,2021-06-10,28.1,18.9,0.00,0.00,0.00,0.0,14.7,33.1
0,2021-06-11,28.1,19.0,0.00,0.00,0.00,0.0,17.7,38.2
0,2021-06-12,27.0,18.5,0.00,0.00,0.00,0.0,15.5,31.7
0,2021-06-13,25.0,20.6,0.50,0.50,0.00,2.0,14.1,30.2
0,2021-06-14,24.9,18.2,1.40,1.40,0.00,5.0,5.8,15.8
0,2021-06-15,28.7,21.5,1.20,1.20,0.00,9.0,11.6,26.6
0,2021-06-16,24.4,19.5,12.90,12.90,0.00,18.0,16.3,32.4
0,2021-06-17,26.7,21.0,1.40,1.40,0.00,6.0,13.8,32.8
0,2021-06-18,25.6,22.2,4.00,4.00,0.00,12.0,23.2,45.7
0,2021-06-19,27.0,20.7,16.50,16.50,0.00,18.0,12.5,26.6
0,2021-06-20,29.6,21.4,0.00,0.00,0.00,0.0,13.2,29.5
0,2021-06-21,26.5,21.3,2.30,2.30,0.00,8.0,18.1,38.5
0,2021-06-22,27.9,20.3,0.70,0.70,0.00,5.0,13.3,28.1
0,2021-06-23,25.1,20.9,0.00,0.00,0.00,0.0,17.3,36.0
0,2021-06-24,27.8,21.7,0.70,0.70,0.00,5.0,13.3,30.2
0,2021-06-25,29.0,21.7,2.30,2.30,0.00,7.0,10.7,26.3
0,2021-06-26,27.9,21.0,0.00,0.00,0.00,0.0,10.5,24.5
0,2021-06-27,27.2,20.8,0.80,0.80,0.00,5.0,15.9,33.8
0,2021-06-28,29.5,22.3,12.60,12.60,0.00,14.0,18.1,36.4
0,2021-06-29,30.9,20.7,5.50,5.50,0.00,11.0,18.7,35.6
0,2021-06-30,26.1,20.4,84.90,84.90,0.00,12.0,22.4,47.2
0,2021-07-01,23.9,20.7,135.80,135.80,0.00,24.0,20.6,55.4
0,2021-07-02,26.8,24.4,123.80,123.80,0.00,24.0,33.3,72.7
0,2021-07-03,33.4,24.0,28.80,28.80,0.00,24.0,14.9,42.8
0,2021-07-04,29.6,24.6,11.10,11.10,0.00,20.0,15.5,41.4
0,2021-07-05,34.9,26.4,0.10,0.10,0.00,1.0,23.6,48.6
0,2021-07-06,32.9,27.2,0.10,0.10,0.00,1.0,22.2,43.9
0,2021-07-07,31.7,27.9,7.50,7.50,0.00,13.0,24.1,48.2
0,2021-07-08,31.2,27.7,11.90,11.90,0.00,20.0,6.9,31.0
0,2021-07-09,34.4,26.8,10.40,10.40,0.00,9.0,17.1,44.3
0,2021-07-10,35.6,26.6,0.00,0.00,0.00,0.0,25.9,51.1
0,2021-07-11,36.0,24.6,0.00,0.00,0.00,0.0,26.6,52.9
0,2021-07-12,36.0,27.2,2.10,2.10,0.00,6.0,20.2,41.8
0,2021-07-13,32.7,25.1,14.90,14.90,0.00,14.0,11.3,31.3
0,2021-07-14,30.7,24.4,5.60,5.60,0.00,16.0,10.5,25.2
0,2021-07-15,32.0,25.5,0.00,0.00,0.00,0.0,13.0,29.9
0,2021-07-16,33.2,23.1,0.00,0.00,0.00,0.0,16.1,33.5
0,2021-07-17,33.8,23.5,0.00,0.00,0.00,0.0,11.9,28.1
0,2021-07-18,34.2,25.7,0.00,0.00,0.00,0.0,12.7,29.2
0,2021-07-19,35.7,28.4,0.00,0.00,0.00,0.0,12.5,28.4
0,2021-07-20,35.9,25.8,0.20,0.20,0.00,1.0,13.0,30.6
0,2021-07-21,34.3,25.0,0.00,0.00,0.00,0.0,11.9,27.7
0,2021-07-22,33.8,25.2,0.00,0.00,0.00,0.0,12.7,30.2
0,2021-07-23,34.4,28.0,0.00,0.00,0.00,0.0,11.4,27.4
0,2021-07-24,34.4,26.4,1.00,1.00,0.00,5.0,12.2,29.5
0,2021-07-25,34.1,26.3,0.00,0.00,0.00,0.0,13.0,30.2
0,2021-07-26,33.2,28.5,1.70,1.70,0.00,6.0,12.7,30.2
0,2021-07-27,31.8,27.3,9.40,9.40,0.00,11.0,9.8,22.3
0,2021-07-28,34.9,27.9,5.90,5.90,0.00,9.0,19.2,38.2
0,2021-07-29,34.7,27.0,12.20,12.20,0.00,15.0,16.2,35.6
0,2021-07-30,34.8,27.9,16.70,16.70,0.00,22.0,11.2,27.4
0,2021-07-31,33.2,26.3,7.00,7.00,0.00,12.0,9.9,28.8
0,2021-08-01,35.7,28.0,3.20,3.20,0.00,12.0,16.0,34.6
0,2021-08-02,35.9,28.0,20.40,20.40,0.00,17.0,17.4,40.3
0,2021-08-03,35.0,26.4,1.60,1.60,0.00,7.0,10.3,26.3
0,2021-08-04,36.7,28.7,0.00,0.00,0.00,0.0,13.7,31.0
0,2021-08-05,36.7,26.6,0.00,0.00,0.00,0.0,12.9,27.0
0,2021-08-06,36.2,28.6,2.40,2.40,0.00,5.0,18.9,37.8
0,2021-08-07,32.4,28.3,27.10,27.10,0.00,15.0,23.9,48.2
0,2021-08-08,37.0,28.3,14.70,14.70,0.00,11.0,25.9,58.7
0,2021-08-09,32.5,25.4,6.40,6.40,0.00,11.0,39.1,85.3
0,2021-08-10,33.1,24.8,0.00,0.00,0.00,0.0,33.8,66.2
0,2021-08-11,35.1,27.1,0.50,0.50,0.00,5.0,17.6,34.9
0,2021-08-12,32.2,25.7,19.80,19.80,0.00,14.0,17.3,40.0
0,2021-08-13,29.9,25.4,48.60,48.60,0.00,24.0,35.1,77.8
0,2021-08-14,29.2,27.5,20.20,20.20,0.00,24.0,29.2,65.2
0,2021-08-15,31.2,21.8,22.00,22.00,0.00,12.0,26.8,55.4
0,2021-08-16,26.1,24.2,19.30,19.30,0.00,20.0,12.4,35.6
0,2021-08-17,30.7,25.5,47.50,47.50,0.00,24.0,17.5,39.6
0,2021-08-18,31.6,25.8,21.30,21.30,0.00,17.0,23.0,47.5
0,2021-08-19,34.1,25.4,2.90,2.90,0.00,6.0,14.4,43.6
0,2021-08-20,33.6,25.8,5.10,5.10,0.00,7.0,13.7,34.2
0,2021-08-21,33.7,27.6,5.80,5.80,0.00,10.0,13.0,29.9
0,2021-08-22,32.3,27.7,0.00,0.00,0.00,0.0,19.7,40.3
0,2021-08-23,37.1,25.1,0.00,0.00,0.00,0.0,18.8,37.4
0,2021-08-24,32.9,28.4,1.10,1.10,0.00,5.0,18.2,36.0
0,2021-08-25,35.9,27.4,0.00,0.00,0.00,0.0,25.5,50.4
0,2021-08-26,38.5,28.1,0.00,0.00,0.00,0.0,13.0,29.2
0,2021-08-27,37.6,26.2,0.00,0.00,0.00,0.0,13.0,30.2
0,2021-08-28,36.1,28.7,0.00,0.00,0.00,0.0,18.9,38.5
0,2021-08-29,36.6,27.2,0.00,0.00,0.00,0.0,14.9,32.8
0,2021-08-30,37.7,28.3,0.00,0.00,0.00,0.0,24.7,49.7
0,2021-08-31,34.9,27.0,1.60,1.60,0.00,7.0,16.0,34.9
0,2021-09-01,33.1,23.4,23.80,23.80,0.00,17.0,14.0,47.5
0,2021-09-02,32.0,22.5,14.70,14.70,0.00,22.0,17.9,42.5
0,2021-09-03,27.7,23.0,15.70,15.70,0.00,19.0,21.1,39.6
0,2021-09-04,26.6,22.1,109.40,109.40,0.00,18.0,21.9,56.5
0,2021-09-05,28.8,21.7,0.90,0.90,0.00,3.0,17.9,37.1
0,2021-09-06,25.3,19.1,0.30,0.30,0.00,3.0,22.2,44.6
0,2021-09-07,24.7,19.0,0.00,0.00,0.00,0.0,19.5,41.0
0,2021-09-08,27.4,22.5,34.80,34.80,0.00,12.0,12.8,28.4
0,2021-09-09,28.6,22.4,33.40,33.40,0.00,6.0,16.3,32.8
0,2021-09-10,31.3,23.8,0.00,0.00,0.00,0.0,10.8,25.6
0,2021-09-11,29.8,25.6,1.10,1.10,0.00,3.0,10.8,28.1
0,2021-09-12,28.8,23.6,5.80,5.80,0.00,11.0,11.4,21.2
0,2021-09-13,31.6,24.7,0.00,0.00,0.00,0.0,13.8,25.6
0,2021-09-14,26.7,22.2,14.90,14.90,0.00,22.0,12.5,24.1
0,2021-09-15,29.7,21.9,0.40,0.40,0.00,2.0,15.5,29.5
0,2021-09-16,25.1,20.7,0.00,0.00,0.00,0.0,21.9,43.9
0,2021-09-17,27.4,23.3,33.60,33.60,0.00,18.0,19.7,50.4
0,2021-09-18,30.3,25.1,17.60,17.60,0.00,10.0,21.4,45.0
0,2021-09-19,30.0,22.2,0.00,0.00,0.00,0.0,16.7,34.9
0,2021-09-20,26.4,18.2,0.00,0.00,0.00,0.0,22.7,43.9
0,2021-09-21,26.4,21.5,2.80,2.80,0.00,6.0,18.3,36.7
0,2021-09-22,30.8,21.9,11.00,11.00,0.00,12.0,13.9,35.3
0,2021-09-23,30.1,17.2,0.00,0.00,0.00,0.0,19.7,39.6
0,2021-09-24,30.4,21.4,0.00,0.00,0.00,0.0,19.0,37.4
0,2021-09-25,25.6,18.5,0.00,0.00,0.00,0.0,24.5,48.2
0,2021-09-26,20.3,15.4,16.70,16.70,0.00,11.0,22.3,46.8
0,2021-09-27,24.0,17.3,0.00,0.00,0.00,0.0,23.8,48.2
0,2021-09-28,24.8,18.0,0.00,0.00,0.00,0.0,21.0,42.5
0,2021-09-29,26.5,21.1,0.30,0.30,0.00,3.0,18.6,38.2
0,2021-09-30,27.5,20.4,11.60,11.60,0.00,16.0,21.9,49.0
0,2021-10-01,26.6,17.6,23.30,23.30,0.00,7.0,33.8,67.7
0,2021-10-02,30.1,16.9,3.80,3.80,0.00,6.0,12.1,29.5
0,2021-10-03,27.0,19.2,0.20,0.20,0.00,2.0,19.4,38.5
0,2021-10-04,29.0,16.3,0.00,0.00,0.00,0.0,16.9,34.6
0,2021-10-05,30.3,16.2,0.00,0.00,0.00,0.0,16.3,32.8
0,2021-10-06,29.9,20.5,0.20,0.20,0.00,2.0,20.1,38.5
0,2021-10-07,27.0,20.8,5.10,5.10,0.00,7.0,14.9,30.6
0,2021-10-08,29.8,18.3,0.00,0.00,0.00,0.0,15.7,33.1
0,2021-10-09,28.9,21.2,0.10,0.10,0.00,1.0,20.1,38.9
0,2021-10-10,27.8,18.8,0.10,0.10,0.00,1.0,14.1,30.2
0,2021-10-11,28.7,22.7,0.00,0.00,0.00,0.0,25.1,50.0
0,2021-10-12,28.1,20.3,7.70,7.70,0.00,9.0,21.6,38.9
0,2021-10-13,20.7,18.3,23.60,23.60,0.00,10.0,21.1,40.0
0,2021-10-14,24.7,18.7,0.20,0.20,0.00,2.0,13.6,28.4
0,2021-10-15,26.2,17.2,0.00,0.00,0.00,0.0,15.3,31.0
0,2021-10-16,25.4,22.2,2.20,2.20,0.00,6.0,12.0,24.1
0,2021-10-17,23.7,8.2,11.10,11.10,0.00,8.0,27.7,50.8
0,2021-10-18,13.3,9.3,7.50,7.50,0.00,7.0,26.6,50.8
0,2021-10-19,16.7,9.4,7.60,7.60,0.00,4.0,20.5,39.2
0,2021-10-20,16.6,7.3,0.10,0.10,0.00,1.0,24.9,47.9
0,2021-10-21,16.8,11.9,7.50,7.50,0.00,9.0,16.9,31.0
0,2021-10-22,14.1,9.1,4.10,4.10,0.00,12.0,18.6,35.6
0,2021-10-23,17.8,8.0,0.00,0.00,0.00,0.0,14.5,26.3
0,2021-10-24,17.7,11.1,0.00,0.00,0.00,0.0,16.9,32.0
0,2021-10-25,16.3,7.6,19.40,19.40,0.00,15.0,33.5,62.3
0,2021-10-26,20.4,14.9,0.20,0.20,0.00,2.0,17.9,33.5
0,2021-10-27,21.9,12.8,0.40,0.40,0.00,2.0,12.4,23.8
0,2021-10-28,21.2,9.6,0.00,0.00,0.00,0.0,16.6,31.0
0,2021-10-29,18.0,10.8,0.00,0.00,0.00,0.0,17.1,33.8
0,2021-10-30,17.9,12.3,0.00,0.00,0.00,0.0,14.8,29.9
0,2021-10-31,17.2,9.6,2.60,2.60,0.00,4.0,13.4,25.9
0,2021-11-01,21.7,9.4,0.00,0.00,0.00,0.0,10.4,21.2
0,2021-11-02,21.4,10.9,0.20,0.20,0.00,2.0,11.1,23.4
0,2021-11-03,19.7,11.0,0.00,0.00,0.00,0.0,15.1,26.6
0,2021-11-04,18.8,6.9,3.00,3.00,0.00,5.0,14.9,27.4
0,2021-11-05,18.1,9.3,0.00,0.00,0.00,0.0,10.9,21.6
0,2021-11-06,15.5,10.9,3.30,3.30,0.00,9.0,16.9,31.0
0,2021-11-07,15.6,11.9,0.00,0.00,0.00,0.0,19.4,37.4
0,2021-11-08,16.7,13.8,16.70,16.70,0.00,7.0,30.3,57.6
0,2021-11-09,22.3,7.6,38.70,38.70,0.00,4.0,25.6,50.4
0,2021-11-10,11.8,7.0,0.00,0.00,0.00,0.0,24.5,47.5
0,2021-11-11,12.7,6.6,0.00,0.00,0.00,0.0,27.6,51.5
0,2021-11-12,12.2,2.7,0.00,0.00,0.00,0.0,21.9,42.1
0,2021-11-13,14.9,5.2,0.00,0.00,0.00,0.0,8.8,23.4
0,2021-11-14,14.4,2.3,0.00,0.00,0.00,0.0,22.2,43.2
0,2021-11-15,17.0,5.6,0.00,0.00,0.00,0.0,9.4,16.9
0,2021-11-16,16.8,9.7,1.40,1.40,0.00,5.0,14.8,27.7
0,2021-11-17,16.0,6.9,0.00,0.00,0.00,0.0,11.0,21.6
0,2021-11-18,15.7,4.3,0.00,0.00,0.00,0.0,12.5,23.8
0,2021-11-19,16.2,4.9,0.00,0.00,0.00,0.0,9.1,19.8
0,2021-11-20,17.0,7.3,0.00,0.00,0.00,0.0,14.2,28.8
0,2021-11-21,16.0,11.7,9.80,9.80,0.00,8.0,13.6,34.2
0,2021-11-22,16.7,4.5,36.00,36.00,0.00,12.0,31.6,59.8
0,2021-11-23,8.5,1.8,0.00,0.00,0.00,0.0,30.6,58.0
0,2021-11-24,6.4,3.6,0.00,0.00,0.00,0.0,35.3,65.9
0,2021-11-25,9.4,6.3,0.00,0.00,0.00,0.0,28.8,55.1
0,2021-11-26,11.7,1.2,0.00,0.00,0.00,0.0,24.1,46.4
0,2021-11-27,8.9,-3.1,0.00,0.00,0.00,0.0,20.6,42.5
0,2021-11-28,11.0,1.3,0.00,0.00,0.00,0.0,10.6,19.4
0,2021-11-29,11.8,0.2,0.00,0.00,0.00,0.0,15.5,31.0
