location_id,city/town,latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
0,Rumoi,43.90158,141.68182,9.0,0,GMT,GMT
1,Enbetsu,44.745167,141.80556,7.0,0,GMT,GMT
2,Mashike,43.83128,141.46747,6.0,0,GMT,GMT
3,Shosanbetsu,44.253075,141.80153,158.0,0,GMT,GMT

location_id,time,temperature_2m_max (°C),temperature_2m_min (°C),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h),precipitation_sum (mm),rain_sum (mm),precipitation_hours (h),snowfall_sum (cm)
0,2021-06-17,22.2,14.1,15.6,35.6,0.00,0.00,0.0,0.00
0,2021-06-18,20.3,13.7,17.2,40.0,0.00,0.00,0.0,0.00
0,2021-06-19,21.1,12.3,18.7,38.9,2.90,2.90,6.0,0.00
0,2021-06-20,18.2,12.2,20.1,41.4,6.00,6.00,7.0,0.00
0,2021-06-21,20.2,12.6,13.6,29.9,0.60,0.60,2.0,0.00
0,2021-06-22,21.5,13.7,14.3,30.2,0.00,0.00,0.0,0.00
0,2021-06-23,25.6,15.4,13.0,26.3,0.00,0.00,0.0,0.00
0,2021-06-24,21.7,14.4,12.7,30.2,2.70,2.70,13.0,0.00
0,2021-06-25,21.9,13.6,15.0,35.3,1.60,1.60,5.0,0.00
0,2021-06-26,25.1,14.2,18.5,40.0,0.00,0.00,0.0,0.00
0,2021-06-27,21.4,14.6,14.1,33.8,0.00,0.00,0.0,0.00
0,2021-06-28,22.3,15.2,12.5,30.6,0.00,0.00,0.0,0.00
0,2021-06-29,24.6,17.2,13.6,38.5,1.70,1.70,7.0,0.00
0,2021-06-30,23.1,17.3,17.1,38.2,2.50,2.50,6.0,0.00
0,2021-07-01,24.4,18.2,16.8,34.6,0.00,0.00,0.0,0.00
0,2021-07-02,24.7,17.3,14.9,31.7,1.50,1.50,3.0,0.00
0,2021-07-03,23.4,17.0,13.4,31.7,0.00,0.00,0.0,0.00
0,2021-07-04,24.8,16.3,25.2,50.4,2.00,2.00,5.0,0.00
0,2021-07-05,22.7,17.3,34.4,70.2,14.80,14.80,12.0,0.00
0,2021-07-06,21.8,18.7,16.4,42.1,7.00,7.00,18.0,0.00
0,2021-07-07,21.6,16.9,9.8,24.1,5.80,5.80,12.0,0.00
0,2021-07-08,22.2,17.4,12.5,36.7,7.70,7.70,12.0,0.00
0,2021-07-09,25.2,17.8,15.8,34.2,0.30,0.30,2.0,0.00
0,2021-07-10,25.8,18.1,16.2,34.2,0.10,0.10,1.0,0.00
0,2021-07-11,23.9,19.6,9.0,22.7,1.10,1.10,8.0,0.00
0,2021-07-12,24.3,19.8,12.8,29.9,1.80,1.80,12.0,0.00
0,2021-07-13,25.2,18.6,13.0,28.8,1.10,1.10,9.0,0.00
0,2021-07-14,26.8,18.2,14.0,32.4,0.00,0.00,0.0,0.00
0,2021-07-15,25.2,18.3,14.0,33.8,0.00,0.00,0.0,0.00
0,2021-07-16,26.3,19.1,15.1,33.8,0.00,0.00,0.0,0.00
0,2021-07-17,28.4,19.7,17.3,37.4,0.00,0.00,0.0,0.00
0,2021-07-18,29.1,20.4,22.4,46.4,0.00,0.00,0.0,0.00
0,2021-07-19,29.4,21.7,17.3,37.8,0.00,0.00,0.0,0.00
0,2021-07-20,25.6,19.6,14.3,33.8,0.00,0.00,0.0,0.00
0,2021-07-21,27.0,20.3,12.9,31.7,0.00,0.00,0.0,0.00
0,2021-07-22,27.3,19.6,14.6,34.2,0.00,0.00,0.0,0.00
0,2021-07-23,28.3,21.5,15.9,36.0,0.00,0.00,0.0,0.00
0,2021-07-24,28.2,21.5,15.6,36.0,0.00,0.00,0.0,0.00
0,2021-07-25,30.1,22.7,15.0,34.2,0.00,0.00,0.0,0.00
0,2021-07-26,29.7,20.9,15.6,37.1,0.00,0.00,0.0,0.00
0,2021-07-27,28.4,23.4,14.3,33.5,0.00,0.00,0.0,0.00
0,2021-07-28,31.6,23.6,13.7,30.2,0.00,0.00,0.0,0.00
0,2021-07-29,31.0,24.3,18.9,38.9,1.00,1.00,4.0,0.00
0,2021-07-30,31.7,23.1,19.9,40.7,0.60,0.60,4.0,0.00
0,2021-07-31,30.1,22.6,16.8,38.5,0.00,0.00,0.0,0.00
0,2021-08-01,32.9,22.5,19.1,40.7,0.00,0.00,0.0,0.00
0,2021-08-02,31.5,23.1,17.6,40.0,2.90,2.90,7.0,0.00
0,2021-08-03,30.2,24.2,15.8,34.9,1.30,1.30,9.0,0.00
0,2021-08-04,28.2,23.2,16.8,37.4,3.50,3.50,12.0,0.00
0,2021-08-05,29.3,23.4,21.3,45.0,0.40,0.40,4.0,0.00
0,2021-08-06,30.2,24.9,13.3,28.1,1.10,1.10,6.0,0.00
0,2021-08-07,33.2,23.3,21.7,45.0,0.00,0.00,0.0,0.00
0,2021-08-08,31.0,21.0,22.5,45.4,2.00,2.00,15.0,0.00
0,2021-08-09,24.6,15.6,23.7,47.2,27.20,27.20,22.0,0.00
0,2021-08-10,16.1,13.4,24.9,47.9,19.50,19.50,19.0,0.00
0,2021-08-11,21.1,11.1,16.1,36.7,0.00,0.00,0.0,0.00
0,2021-08-12,21.9,13.5,10.6,29.9,0.00,0.00,0.0,0.00
0,2021-08-13,22.2,14.0,15.3,32.8,0.20,0.20,2.0,0.00
0,2021-08-14,22.0,14.1,15.9,33.1,0.00,0.00,0.0,0.00
0,2021-08-15,22.1,16.9,9.4,22.3,7.10,7.10,13.0,0.00
0,2021-08-16,21.4,15.2,9.7,22.3,2.60,2.60,7.0,0.00
0,2021-08-17,23.5,16.7,15.8,32.0,0.00,0.00,0.0,0.00
0,2021-08-18,19.5,16.1,14.3,33.1,10.40,10.40,15.0,0.00
0,2021-08-19,21.7,14.7,13.4,31.3,0.00,0.00,0.0,0.00
0,2021-08-20,25.9,18.1,17.1,33.5,0.00,0.00,0.0,0.00
0,2021-08-21,28.6,20.4,26.3,51.5,0.00,0.00,0.0,0.00
0,2021-08-22,27.1,19.3,28.5,57.2,1.60,1.60,6.0,0.00
0,2021-08-23,25.6,19.0,12.5,28.4,2.10,2.10,10.0,0.00
0,2021-08-24,25.8,18.5,18.8,36.7,1.70,1.70,9.0,0.00
0,2021-08-25,23.8,19.8,22.1,42.1,8.60,8.60,20.0,0.00
0,2021-08-26,26.1,19.0,24.6,51.1,0.70,0.70,4.0,0.00
0,2021-08-27,25.1,20.0,18.6,39.2,0.30,0.30,2.0,0.00
0,2021-08-28,26.2,20.8,22.3,47.5,0.00,0.00,0.0,0.00
0,2021-08-29,25.3,18.3,22.7,47.5,0.10,0.10,1.0,0.00
0,2021-08-30,25.6,16.9,25.9,56.2,10.50,10.50,6.0,0.00
0,2021-08-31,20.6,15.7,30.3,61.2,5.00,5.00,14.0,0.00
0,2021-09-01,21.7,13.9,21.9,44.6,5.00,5.00,4.0,0.00
0,2021-09-02,22.3,14.0,15.5,36.4,0.00,0.00,0.0,0.00
0,2021-09-03,23.2,15.3,13.2,32.0,0.00,0.00,0.0,0.00
0,2021-09-04,23.9,15.4,13.7,33.5,1.40,1.40,4.0,0.00
0,2021-09-05,22.6,13.2,13.8,33.8,0.50,0.50,2.0,0.00
0,2021-09-06,22.5,12.8,17.2,37.4,0.00,0.00,0.0,0.00
0,2021-09-07,22.8,17.4,19.9,39.6,0.00,0.00,0.0,0.00
0,2021-09-08,22.5,15.9,23.6,50.8,3.00,3.00,5.0,0.00
0,2021-09-09,20.6,15.0,10.2,27.0,3.20,3.20,5.0,0.00
0,2021-09-10,23.3,15.7,15.9,36.0,0.00,0.00,0.0,0.00
0,2021-09-11,24.9,18.5,20.8,41.8,4.00,4.00,5.0,0.00
0,2021-09-12,24.0,14.7,21.2,50.4,3.40,3.40,16.0,0.00
0,2021-09-13,17.4,10.8,26.8,55.8,0.70,0.70,4.0,0.00
0,2021-09-14,19.1,10.5,14.3,32.8,0.00,0.00,0.0,0.00
0,2021-09-15,18.8,9.2,15.3,33.8,0.00,0.00,0.0,0.00
0,2021-09-16,20.6,14.7,19.0,37.4,0.00,0.00,0.0,0.00
0,2021-09-17,22.7,15.8,16.2,40.0,0.20,0.20,2.0,0.00
0,2021-09-18,21.8,14.5,19.7,42.8,0.30,0.30,2.0,0.00
0,2021-09-19,20.7,13.7,18.9,41.4,0.00,0.00,0.0,0.00
0,2021-09-20,18.7,11.5,16.8,37.4,0.00,0.00,0.0,0.00
0,2021-09-21,22.5,17.6,28.5,55.4,0.30,0.30,1.0,0.00
0,2021-09-22,21.8,17.5,23.7,46.1,7.40,7.40,14.0,0.00
0,2021-09-23,21.7,12.2,12.4,36.0,29.10,29.10,20.0,0.00
0,2021-09-24,18.0,11.6,20.8,43.9,0.00,0.00,0.0,0.00
0,2021-09-25,18.0,10.4,14.4,32.4,0.00,0.00,0.0,0.00
0,2021-09-26,19.5,12.1,13.6,28.1,0.00,0.00,0.0,0.00
0,2021-09-27,21.9,11.8,13.7,31.0,0.00,0.00,0.0,0.00
0,2021-09-28,21.6,14.4,17.2,35.3,0.00,0.00,0.0,0.00
0,2021-09-29,22.3,16.0,35.8,69.8,23.40,23.40,11.0,0.00
0,2021-09-30,21.0,15.9,27.5,75.6,8.20,8.20,10.0,0.00
0,2021-10-01,22.5,16.3,11.2,25.9,27.20,27.20,10.0,0.00
0,2021-10-02,17.3,13.9,21.0,41.8,8.00,8.00,16.0,0.00
0,2021-10-03,19.2,12.2,29.4,61.6,6.10,6.10,9.0,0.00
0,2021-10-04,18.9,10.3,24.6,63.7,31.20,31.20,15.0,0.00
0,2021-10-05,15.6,9.2,6.4,23.8,0.60,0.60,3.0,0.00
0,2021-10-06,15.0,9.0,24.4,50.8,0.30,0.30,3.0,0.00
0,2021-10-07,15.7,8.0,12.3,23.4,0.10,0.10,1.0,0.00
0,2021-10-08,16.5,10.0,19.7,41.0,0.60,0.60,5.0,0.00
0,2021-10-09,18.3,10.7,26.8,53.6,0.00,0.00,0.0,0.00
0,2021-10-10,20.6,13.6,28.1,61.6,30.30,30.30,14.0,0.00
0,2021-10-11,15.4,8.7,29.6,58.7,0.20,0.20,1.0,0.00
0,2021-10-12,16.3,8.0,12.2,24.8,0.00,0.00,0.0,0.00
0,2021-10-13,17.6,7.9,19.1,36.4,0.00,0.00,0.0,0.00
0,2021-10-14,18.1,13.9,20.2,38.9,6.90,6.90,7.0,0.00
0,2021-10-15,15.8,7.0,27.9,56.5,1.80,1.80,9.0,0.00
0,2021-10-16,14.9,5.6,30.5,60.1,15.50,15.50,14.0,0.00
0,2021-10-17,6.7,5.2,33.2,64.4,2.50,2.30,16.0,0.14
0,2021-10-18,8.4,3.9,27.5,55.4,0.20,0.20,1.0,0.00
0,2021-10-19,13.9,8.0,21.3,43.2,32.30,32.30,18.0,0.00
0,2021-10-20,7.6,4.9,15.2,29.5,31.70,31.70,24.0,0.00
